689 9408
170 542 5
170 562 4
170 563 6
170 594 14
170 614 11
170 624 2
171 228 17
171 308 6
171 323 20
171 375 21
171 497 21
171 576 2
171 588 22
171 592 21
171 607 23
172 25 14
172 141 6
172 153 9
172 279 14
172 280 9
172 299 20
172 315 15
172 328 5
172 334 10
172 344 2
173 11 15
173 13 6
173 19 9
173 68 19
173 220 20
173 223 17
173 275 18
173 392 23
173 437 22
173 487 8
173 545 10
173 556 17
173 561 1
173 588 15
173 621 13
173 662 15
174 50 6
174 113 9
174 155 13
174 275 3
174 326 8
174 339 3
174 468 9
174 484 16
174 539 10
174 616 17
175 40 6
175 174 1
175 181 15
175 212 15
175 232 2
175 240 23
175 243 20
175 339 4
175 404 13
175 515 10
175 564 20
176 79 7
176 143 9
176 156 19
176 235 14
176 266 12
176 268 6
176 271 9
176 355 3
176 365 19
176 467 23
176 494 2
176 564 4
176 575 7
176 613 5
177 15 11
177 24 9
177 41 13
177 48 20
177 98 13
177 111 23
177 149 3
177 293 13
177 315 14
177 323 11
177 390 9
177 412 13
177 543 8
177 545 12
177 553 2
178 85 11
178 117 3
178 126 8
178 157 20
178 231 15
178 248 16
178 285 8
178 291 20
178 339 1
178 355 5
178 395 15
178 409 17
178 454 6
178 524 12
178 556 23
178 558 10
178 685 16
179 32 9
179 108 16
179 190 13
179 246 21
179 333 15
179 356 15
179 434 4
179 490 5
179 531 2
179 551 12
179 592 12
179 606 3
179 635 18
179 680 7
180 4 14
180 38 20
180 99 9
180 116 4
180 137 5
180 170 1
180 327 11
180 395 1
180 439 18
180 449 9
180 473 10
180 506 11
180 530 15
180 543 21
180 556 11
180 576 18
180 596 14
181 30 13
181 41 11
181 87 3
181 101 4
181 198 19
181 358 11
181 362 1
181 392 18
181 453 6
181 460 13
181 482 6
181 520 3
181 610 1
181 642 6
182 37 16
182 94 14
182 134 14
182 189 19
182 214 18
182 230 14
182 236 23
182 411 12
182 491 2
182 584 9
182 593 21
182 594 13
182 596 17
182 610 13
182 680 17
183 15 5
183 266 20
183 402 23
183 413 9
183 426 16
183 525 20
183 545 5
183 661 3
184 25 20
184 32 22
184 281 2
184 284 3
184 295 21
184 300 4
184 330 3
184 350 3
184 424 13
184 579 10
184 620 17
184 630 2
184 683 4
185 47 1
185 66 2
185 72 10
185 119 3
185 181 4
185 261 1
185 301 9
185 302 14
185 423 13
185 439 19
185 445 18
185 458 9
185 602 18
185 618 21
186 13 1
186 16 8
186 151 2
186 226 20
186 352 4
186 401 23
186 410 16
186 447 1
186 475 20
186 523 19
186 540 20
186 567 22
186 618 9
186 675 7
186 689 9
187 91 10
187 119 4
187 157 10
187 160 5
187 248 13
187 253 6
187 336 2
187 348 14
187 371 14
187 437 15
187 516 20
187 574 3
187 653 4
188 15 23
188 152 14
188 324 1
188 451 17
188 511 21
188 537 19
188 578 8
188 617 18
188 661 18
188 685 23
189 19 18
189 62 8
189 97 18
189 126 15
189 161 23
189 183 3
189 194 15
189 274 9
189 353 7
189 416 18
189 512 12
189 543 11
189 591 2
189 625 11
189 631 7
189 670 9
190 161 18
190 251 15
190 269 5
190 278 20
190 295 18
190 393 4
190 396 10
190 420 12
190 464 21
190 484 7
190 512 7
190 514 5
190 571 1
190 573 18
190 578 4
190 622 13
191 66 2
191 86 15
191 209 21
191 231 19
191 274 18
191 346 12
191 361 21
191 365 18
191 448 23
191 461 3
191 481 22
191 588 1
192 18 13
192 59 5
192 100 9
192 109 7
192 111 20
192 168 14
192 171 3
192 232 8
192 283 11
192 296 6
192 333 20
192 433 2
192 471 6
192 552 20
192 569 6
192 649 23
193 56 15
193 213 3
193 264 12
193 289 10
193 292 18
193 328 9
193 331 5
193 373 6
193 416 14
193 436 2
193 448 17
193 455 14
193 475 4
193 493 15
193 541 14
193 590 10
193 639 14
193 652 17
193 655 16
193 673 10
194 103 7
194 166 12
194 268 11
194 309 11
194 336 11
194 381 7
194 421 13
194 434 16
194 541 21
194 631 12
194 639 16
195 20 6
195 28 9
195 102 4
195 207 15
195 288 3
195 346 7
195 366 14
195 416 2
195 468 14
195 501 9
195 522 12
195 576 4
195 588 7
195 615 3
195 627 12
195 688 16
196 14 16
196 75 5
196 122 3
196 140 19
196 169 5
196 187 8
196 194 7
196 243 15
196 255 19
196 465 7
196 475 4
196 524 11
196 555 4
196 588 16
197 61 3
197 189 9
197 260 1
197 304 1
197 333 18
197 354 20
197 385 1
197 392 8
197 446 15
197 599 14
198 24 16
198 28 3
198 59 18
198 125 16
198 218 22
198 230 23
198 274 9
198 329 9
198 434 4
198 465 11
198 493 21
198 549 8
198 609 18
198 679 4
199 6 22
199 151 7
199 191 5
199 218 20
199 251 18
199 279 2
199 304 6
199 344 14
199 345 5
199 357 23
199 417 8
199 486 22
199 532 19
199 576 8
200 59 23
200 61 4
200 92 16
200 96 9
200 183 23
200 305 4
200 345 2
200 353 21
200 359 3
200 371 10
200 397 23
200 424 6
200 443 14
200 485 21
200 594 7
200 602 2
200 640 18
201 2 5
201 17 9
201 226 22
201 362 18
201 450 20
201 537 1
201 586 23
201 589 4
202 17 22
202 41 22
202 104 12
202 164 20
202 165 11
202 166 13
202 178 19
202 196 14
202 201 5
202 253 21
202 338 7
202 459 8
202 462 22
202 487 5
202 497 10
202 519 2
202 617 21
202 674 9
203 105 15
203 164 18
203 191 15
203 192 11
203 214 7
203 374 14
203 384 13
203 395 5
203 433 8
203 449 9
203 458 22
203 555 8
203 602 12
203 610 20
203 612 23
203 629 17
203 678 10
203 686 11
204 89 7
204 163 22
204 194 18
204 217 5
204 322 20
204 367 2
204 379 7
204 405 18
204 417 23
204 530 16
204 584 20
204 641 20
205 44 19
205 105 5
205 150 9
205 202 10
205 234 9
205 275 15
205 299 23
205 555 21
206 28 13
206 44 2
206 169 6
206 179 6
206 191 3
206 275 12
206 286 19
206 296 2
206 350 5
206 406 6
206 444 6
206 492 5
206 528 4
206 533 1
206 572 10
206 575 17
206 611 19
207 79 16
207 150 12
207 212 18
207 213 2
207 240 2
207 277 8
207 334 20
207 364 23
207 396 10
207 407 1
207 576 9
208 5 18
208 79 17
208 103 6
208 154 2
208 245 18
208 296 6
208 396 7
208 414 20
208 516 17
208 576 19
208 588 22
208 643 15
209 108 1
209 113 4
209 132 20
209 259 22
209 320 21
209 359 6
209 366 9
209 392 16
209 459 21
209 488 20
209 507 4
209 579 16
209 637 15
210 36 6
210 65 13
210 81 9
210 116 9
210 185 7
210 220 17
210 325 4
210 375 23
210 405 16
210 427 22
210 570 18
210 613 15
210 636 22
211 4 14
211 74 8
211 153 17
211 336 6
211 435 23
211 461 12
211 503 4
211 543 19
211 552 4
211 585 18
211 636 18
211 661 12
211 669 11
211 675 9
212 33 3
212 117 8
212 135 1
212 197 17
212 247 7
212 400 7
212 411 2
212 441 16
212 442 13
212 459 12
212 669 13
213 8 13
213 61 22
213 66 11
213 67 1
213 115 13
213 246 9
213 339 8
213 352 15
213 494 2
213 526 8
213 635 8
213 646 7
213 678 11
213 685 3
213 686 10
214 19 5
214 20 14
214 31 22
214 38 9
214 56 22
214 268 1
214 276 11
214 312 16
214 368 11
214 376 17
214 395 17
214 418 13
214 429 9
214 473 6
214 525 18
214 541 21
214 632 12
214 635 10
214 673 2
215 32 12
215 37 23
215 41 10
215 129 14
215 216 14
215 349 6
215 375 21
215 405 15
215 469 12
215 596 2
216 12 11
216 36 22
216 39 6
216 170 1
216 180 20
216 221 9
216 226 16
216 296 14
216 307 19
216 337 2
216 386 1
216 472 6
216 557 18
216 601 7
216 617 15
217 37 18
217 50 19
217 54 6
217 64 6
217 80 5
217 124 8
217 131 12
217 148 4
217 346 11
217 478 2
217 533 11
217 572 10
217 591 16
217 620 2
217 641 22
217 657 17
217 685 12
218 120 14
218 178 16
218 227 6
218 325 4
218 371 18
218 383 21
218 429 17
218 609 13
219 59 17
219 93 11
219 108 13
219 159 11
219 251 18
219 373 21
219 407 5
219 411 13
219 500 3
219 562 5
219 565 17
220 21 4
220 95 10
220 120 15
220 134 9
220 141 5
220 228 19
220 251 18
220 274 20
220 381 15
220 516 16
220 553 13
220 643 20
221 110 23
221 130 22
221 183 3
221 338 3
221 382 17
221 463 17
221 474 13
221 506 23
221 532 10
221 551 1
221 635 12
222 12 21
222 28 18
222 34 9
222 45 19
222 115 7
222 288 12
222 314 23
222 378 17
222 415 9
222 454 9
222 470 8
222 545 17
223 17 7
223 19 21
223 148 6
223 203 3
223 291 12
223 314 15
223 347 9
223 531 8
223 582 15
223 678 8
224 40 4
224 73 17
224 158 1
224 172 15
224 269 7
224 281 23
224 322 1
224 366 7
224 454 12
224 549 15
224 611 18
224 614 20
225 8 5
225 66 1
225 67 2
225 267 21
225 310 11
225 368 5
225 369 7
225 408 19
225 454 15
225 552 7
225 570 10
225 665 20
226 22 10
226 93 21
226 119 12
226 217 18
226 249 22
226 318 20
226 346 2
226 440 3
226 486 13
226 505 19
226 508 17
226 528 13
226 535 19
226 575 11
226 650 13
226 673 1
227 57 20
227 75 7
227 133 20
227 157 1
227 206 1
227 249 16
227 325 21
227 349 12
227 403 14
227 406 21
227 605 1
228 26 5
228 61 5
228 125 10
228 182 2
228 268 14
228 448 1
228 476 7
228 542 2
228 592 22
228 623 3
228 628 21
229 71 18
229 88 9
229 108 16
229 122 5
229 129 16
229 140 5
229 155 16
229 181 5
229 193 5
229 230 12
229 399 6
229 481 2
229 491 12
229 550 23
229 650 11
229 651 3
229 673 11
230 55 1
230 75 1
230 120 5
230 183 5
230 204 5
230 205 8
230 277 23
230 299 12
230 378 8
230 428 23
230 431 7
230 538 1
230 627 19
230 648 4
230 655 18
231 19 22
231 97 14
231 116 23
231 185 14
231 210 18
231 215 9
231 251 12
231 469 23
231 536 20
231 586 11
231 642 18
232 16 2
232 18 11
232 30 5
232 107 4
232 157 15
232 175 22
232 194 21
232 223 20
232 237 20
232 461 2
232 549 21
233 41 14
233 176 7
233 226 23
233 404 7
233 445 14
233 449 23
233 557 3
233 578 11
233 604 17
234 42 18
234 139 1
234 270 10
234 340 2
234 356 19
234 403 18
234 411 13
234 514 18
234 642 8
234 645 18
234 673 6
235 61 3
235 67 22
235 87 4
235 119 7
235 158 13
235 257 2
235 276 21
235 316 3
235 397 21
235 481 23
235 499 1
235 536 5
235 565 23
235 575 23
235 646 12
235 669 7
236 62 16
236 194 14
236 222 18
236 404 3
236 421 2
236 463 18
236 599 13
236 635 3
236 654 7
237 14 1
237 74 9
237 89 18
237 91 9
237 127 3
237 159 23
237 186 11
237 212 1
237 265 3
237 298 11
237 320 8
237 331 21
237 340 9
237 499 10
237 500 13
237 574 2
237 588 4
237 687 17
238 4 18
238 5 20
238 59 5
238 174 2
238 219 12
238 306 12
238 322 19
238 324 15
238 367 7
238 411 7
238 419 4
238 473 9
238 589 14
238 660 21
238 667 18
239 29 8
239 48 23
239 49 20
239 168 2
239 174 11
239 227 15
239 266 21
239 302 15
239 304 22
239 346 19
239 375 17
239 599 2
240 18 8
240 101 18
240 174 6
240 208 18
240 244 13
240 281 2
240 315 17
240 326 8
240 363 14
240 410 22
240 412 3
240 435 5
240 495 6
240 600 3
241 70 2
241 78 14
241 140 16
241 161 22
241 168 2
241 172 18
241 196 22
241 244 16
241 289 13
241 306 3
241 378 7
241 387 10
241 402 11
241 446 22
241 450 22
241 463 5
241 640 23
242 89 23
242 137 22
242 184 5
242 189 18
242 348 5
242 389 1
242 553 5
242 556 12
243 47 14
243 61 3
243 235 8
243 428 12
243 510 2
243 558 11
243 585 13
243 607 10
243 623 20
243 630 5
243 648 11
243 670 8
243 671 20
244 30 3
244 36 20
244 38 16
244 41 3
244 147 1
244 169 4
244 208 18
244 242 22
244 259 8
244 280 18
244 296 22
244 298 23
244 330 16
244 374 16
244 444 5
244 513 16
244 548 20
244 632 10
244 640 6
245 30 16
245 85 18
245 176 17
245 234 18
245 240 22
245 248 23
245 275 21
245 288 18
245 396 22
245 420 8
245 499 20
245 518 12
245 544 5
245 586 16
245 595 5
245 614 1
245 654 16
246 25 8
246 115 19
246 163 9
246 248 9
246 258 13
246 294 7
246 395 2
246 405 5
246 410 16
246 432 23
246 435 15
246 483 6
246 516 10
246 539 20
246 553 21
246 568 21
246 614 8
246 633 9
246 671 19
247 128 1
247 203 6
247 283 7
247 353 22
247 372 8
247 409 3
247 426 5
247 485 12
247 586 13
247 599 9
247 620 12
248 104 22
248 117 10
248 123 7
248 150 7
248 212 12
248 464 13
248 553 7
248 577 13
249 61 12
249 246 22
249 314 13
249 345 3
249 456 21
249 524 16
249 625 16
249 633 13
249 645 13
250 80 17
250 155 21
250 183 2
250 259 12
250 333 21
250 363 2
250 382 4
250 460 22
250 477 22
250 508 8
250 527 4
250 588 11
250 618 16
250 627 15
251 104 3
251 164 19
251 169 16
251 221 4
251 245 7
251 269 22
251 273 10
251 347 20
251 390 10
251 576 3
251 589 3
251 616 6
251 672 23
252 60 18
252 82 22
252 91 12
252 193 7
252 202 9
252 241 4
252 242 2
252 289 20
252 305 18
252 347 3
252 360 1
252 373 16
252 374 1
252 381 8
252 389 19
252 499 5
252 582 18
252 591 4
252 675 2
252 682 13
253 34 13
253 64 5
253 70 20
253 134 12
253 204 8
253 276 16
253 285 15
253 297 4
253 400 18
254 2 21
254 69 4
254 81 6
254 100 13
254 171 9
254 175 12
254 195 15
254 244 6
254 266 7
254 284 12
254 285 17
254 291 9
254 328 6
254 381 9
254 385 4
254 492 13
254 573 21
254 639 8
254 681 7
255 103 19
255 220 3
255 260 20
255 318 2
255 351 7
255 611 10
255 620 13
255 665 9
255 674 19
256 28 22
256 78 12
256 155 7
256 168 13
256 225 9
256 226 12
256 273 19
256 274 18
256 398 17
256 404 10
256 418 17
256 522 23
256 543 21
256 588 11
256 594 2
256 619 20
257 204 13
257 237 5
257 241 10
257 249 5
257 260 7
257 295 10
257 324 23
257 370 9
257 408 23
257 643 1
257 671 16
257 676 9
258 72 8
258 184 1
258 206 4
258 216 6
258 251 6
258 301 10
258 320 12
258 375 15
258 410 21
258 517 7
258 526 9
258 534 8
258 601 16
259 68 19
259 75 7
259 170 8
259 206 6
259 224 9
259 259 4
259 268 13
259 491 13
259 552 7
259 554 17
259 555 13
259 556 17
259 645 16
259 661 22
259 681 16
259 687 10
260 98 8
260 109 19
260 169 11
260 335 2
260 383 22
260 405 10
260 442 7
260 542 3
260 581 21
260 623 21
260 666 17
261 18 4
261 53 23
261 55 2
261 65 14
261 77 19
261 94 8
261 145 21
261 166 18
261 188 10
261 274 18
261 334 7
261 339 17
261 374 2
261 460 23
261 473 6
261 542 18
261 581 9
261 590 21
262 58 4
262 74 13
262 147 22
262 174 22
262 236 23
262 291 23
262 312 15
262 355 4
262 385 1
262 388 11
262 397 1
262 407 21
262 424 4
262 429 22
262 436 15
262 470 5
262 563 12
262 617 4
262 642 7
262 671 3
262 677 21
263 34 10
263 54 20
263 124 22
263 129 3
263 158 21
263 227 21
263 296 3
263 431 9
263 544 1
263 602 23
263 638 13
263 652 13
264 21 22
264 57 5
264 131 6
264 143 15
264 160 13
264 210 9
264 216 15
264 219 23
264 364 4
264 453 7
264 469 4
264 477 2
264 496 15
264 531 2
264 533 7
264 544 18
264 549 2
264 559 9
264 560 9
264 621 12
264 643 5
264 687 7
265 44 8
265 71 20
265 182 22
265 184 10
265 244 5
265 282 22
265 292 4
265 296 11
265 327 5
265 352 19
265 389 16
265 433 4
265 520 10
265 602 22
265 637 7
266 74 19
266 117 22
266 123 10
266 131 19
266 340 19
266 383 5
266 403 10
266 444 20
266 547 11
266 564 21
266 635 22
266 644 13
267 19 6
267 22 4
267 67 11
267 80 13
267 162 11
267 253 7
267 328 11
267 354 15
267 374 6
267 417 3
267 447 18
267 494 16
267 634 1
267 667 7
267 689 2
268 45 4
268 50 16
268 62 1
268 77 10
268 102 5
268 168 16
268 225 13
268 304 17
268 338 11
268 357 17
268 410 3
268 446 7
268 483 21
268 496 17
268 541 22
268 591 4
268 637 23
268 669 2
269 6 15
269 41 6
269 95 7
269 104 15
269 140 10
269 288 21
269 293 20
269 361 6
269 365 9
269 505 7
269 511 6
269 555 15
269 609 8
269 686 9
270 85 1
270 121 2
270 140 13
270 142 23
270 153 17
270 176 2
270 321 16
270 334 4
270 402 13
270 426 13
270 460 5
270 680 10
271 103 6
271 116 20
271 125 8
271 144 22
271 146 16
271 253 16
271 274 21
271 387 22
271 628 7
271 677 1
271 679 13
272 48 21
272 78 6
272 111 21
272 171 4
272 294 11
272 308 6
272 443 5
272 475 20
272 581 6
272 669 1
273 104 9
273 122 22
273 124 17
273 125 4
273 164 15
273 167 15
273 172 16
273 217 4
273 337 13
273 394 20
273 442 3
273 523 9
273 530 4
273 537 19
273 547 1
273 665 19
274 3 16
274 25 16
274 131 19
274 146 17
274 205 5
274 323 16
274 327 22
274 334 19
274 335 13
274 449 4
274 612 1
274 628 18
274 661 23
275 137 1
275 178 18
275 207 2
275 340 22
275 400 5
275 471 5
275 541 13
275 650 19
275 675 15
276 147 10
276 179 2
276 256 11
276 262 13
276 285 11
276 302 14
276 325 2
276 376 11
276 406 3
276 484 17
276 524 21
276 569 21
276 571 4
276 572 2
277 171 8
277 196 3
277 219 21
277 232 20
277 267 6
277 321 15
277 459 8
277 498 22
277 570 15
277 656 2
277 662 17
278 15 14
278 50 7
278 62 15
278 154 20
278 199 19
278 234 6
278 240 7
278 427 21
278 502 16
278 523 13
278 548 2
278 565 23
278 578 14
278 653 6
278 656 19
278 677 1
278 685 3
279 71 17
279 151 5
279 156 5
279 398 18
279 457 7
279 597 19
279 610 8
279 636 6
279 678 10
280 114 16
280 143 21
280 166 2
280 179 17
280 198 14
280 407 9
280 437 17
280 444 5
280 455 5
280 498 7
280 507 11
280 552 5
280 608 21
280 671 20
281 18 17
281 54 22
281 73 20
281 85 1
281 118 21
281 121 15
281 173 2
281 216 1
281 227 2
281 284 6
281 327 22
281 374 13
281 491 6
281 497 17
281 593 21
281 612 5
281 634 20
281 644 13
281 660 2
281 680 15
282 26 23
282 146 9
282 222 23
282 378 17
282 418 7
282 492 22
282 519 17
282 565 11
282 626 3
283 17 14
283 48 8
283 86 14
283 113 6
283 140 21
283 151 8
283 195 3
283 227 6
283 237 9
283 293 20
283 295 2
283 348 8
283 404 12
283 486 14
283 505 7
283 506 22
283 578 11
283 650 5
284 16 19
284 43 17
284 133 23
284 176 10
284 226 17
284 313 8
284 382 10
284 401 4
284 406 9
284 417 2
284 510 20
284 527 19
284 641 4
284 658 4
285 27 3
285 43 11
285 126 3
285 253 17
285 518 19
285 528 22
285 533 23
285 551 4
285 596 13
285 670 1
285 687 6
286 39 1
286 78 14
286 258 6
286 298 23
286 316 19
286 369 11
286 440 18
286 453 12
286 485 10
286 492 21
286 497 22
286 505 12
286 641 1
286 666 19
286 674 20
287 57 2
287 96 9
287 345 15
287 406 6
287 423 12
287 461 12
287 580 16
287 644 8
288 18 5
288 63 5
288 221 7
288 242 4
288 511 3
288 527 19
288 537 21
288 574 8
288 622 13
288 640 6
288 667 7
289 35 12
289 45 1
289 101 17
289 104 6
289 151 6
289 175 21
289 203 4
289 232 22
289 299 3
289 310 4
289 331 17
289 334 22
289 370 6
289 424 3
289 497 7
289 577 5
289 579 8
289 611 18
289 632 14
289 635 16
289 680 17
290 3 19
290 45 16
290 227 20
290 333 21
290 340 5
290 390 12
290 417 22
290 460 17
290 478 17
290 625 5
290 645 6
291 101 17
291 175 16
291 204 5
291 281 16
291 447 13
291 530 2
291 533 8
291 554 15
291 608 23
291 609 2
291 639 7
291 648 22
291 657 21
291 660 13
291 667 3
291 684 5
292 27 2
292 76 10
292 81 14
292 96 18
292 100 5
292 110 23
292 135 8
292 189 19
292 257 4
292 305 19
292 319 17
292 338 15
292 367 12
292 395 16
292 502 14
292 550 22
292 579 8
292 667 18
292 689 15
293 52 14
293 177 14
293 197 22
293 303 5
293 388 13
293 559 17
293 609 5
293 633 11
293 646 14
293 688 17
294 15 7
294 101 13
294 149 18
294 162 16
294 194 3
294 360 12
294 389 15
294 409 3
294 478 14
294 506 4
294 518 23
294 522 9
294 601 15
294 651 8
295 61 21
295 77 7
295 141 21
295 145 19
295 148 8
295 187 10
295 248 4
295 262 21
295 391 23
295 446 20
295 475 19
295 527 12
295 574 13
295 622 23
296 28 16
296 70 21
296 72 10
296 121 16
296 136 10
296 166 5
296 212 2
296 257 6
296 261 10
296 408 10
296 427 2
296 484 23
296 489 14
296 521 2
296 680 9
297 98 22
297 131 3
297 161 23
297 179 5
297 227 1
297 239 12
297 257 12
297 266 10
297 331 16
297 423 3
297 434 3
297 595 6
297 662 21
297 680 8
298 35 12
298 66 14
298 101 23
298 208 9
298 250 23
298 270 9
298 315 12
298 531 4
299 5 10
299 104 18
299 177 8
299 218 20
299 231 19
299 290 1
299 324 4
299 419 14
299 447 3
299 518 2
299 541 17
299 639 2
299 645 6
300 107 11
300 271 14
300 315 11
300 316 14
300 373 23
300 375 7
300 386 16
300 526 5
300 555 4
300 575 23
300 652 16
301 29 17
301 41 16
301 91 19
301 127 10
301 170 1
301 251 7
301 328 14
301 353 4
301 398 18
301 472 15
301 559 23
301 594 8
301 651 15
301 658 3
301 674 15
302 6 12
302 101 4
302 165 8
302 201 13
302 219 3
302 287 12
302 307 20
302 435 7
302 464 2
302 619 19
302 643 13
302 676 11
303 50 17
303 109 10
303 120 10
303 158 10
303 165 20
303 179 19
303 265 22
303 644 7
304 6 13
304 117 5
304 141 14
304 147 17
304 370 17
304 567 5
304 622 16
305 1 1
305 11 13
305 48 13
305 198 15
305 377 1
305 404 16
305 415 17
305 454 8
305 480 13
305 532 5
305 571 21
305 618 19
305 663 1
306 40 17
306 69 9
306 92 11
306 149 4
306 151 12
306 194 15
306 290 13
306 330 9
306 369 4
306 529 11
306 530 15
306 540 17
306 544 10
306 549 5
306 636 10
307 194 3
307 284 3
307 292 19
307 370 3
307 382 15
307 453 2
307 471 11
307 640 10
308 4 18
308 85 4
308 109 11
308 237 1
308 293 3
308 310 8
308 358 19
308 482 3
308 551 18
308 622 21
309 10 7
309 29 22
309 50 10
309 110 21
309 298 5
309 367 18
309 381 2
309 415 10
309 534 3
309 572 12
309 630 19
309 654 7
309 681 15
310 90 15
310 114 3
310 165 4
310 230 11
310 235 17
310 318 6
310 322 21
310 379 20
310 513 17
310 625 19
310 638 7
310 658 17
310 687 21
311 69 15
311 181 12
311 207 17
311 264 9
311 266 4
311 281 17
311 285 7
311 304 13
311 310 9
311 366 12
311 393 1
311 441 10
311 499 21
311 516 20
311 521 15
311 568 10
311 613 20
311 659 6
312 171 18
312 246 22
312 308 9
312 341 5
312 364 9
312 368 14
312 452 19
312 465 6
312 533 7
312 605 14
312 634 12
312 644 23
312 673 5
313 62 3
313 125 6
313 134 15
313 222 6
313 246 9
313 473 9
313 476 12
313 589 15
314 116 17
314 132 17
314 207 9
314 289 20
314 300 8
314 309 5
314 336 11
314 404 11
314 409 18
314 471 10
314 491 5
314 497 16
314 501 18
314 513 9
314 537 1
314 589 3
314 665 5
314 674 6
315 1 3
315 142 12
315 255 12
315 358 3
315 374 17
315 388 14
315 440 2
315 463 2
315 529 13
316 100 4
316 155 10
316 177 2
316 208 18
316 273 20
316 330 12
316 342 20
316 392 16
316 423 14
316 426 18
316 433 20
316 447 1
316 449 12
316 467 6
316 480 6
316 512 4
316 524 18
316 566 14
316 570 21
316 586 14
317 45 12
317 78 4
317 89 16
317 100 1
317 103 9
317 163 12
317 175 11
317 232 16
317 236 13
317 246 12
317 260 6
317 357 16
317 393 16
317 484 1
317 563 4
317 572 12
317 577 12
317 590 17
317 626 22
317 636 2
317 660 11
317 674 18
318 24 3
318 66 16
318 192 18
318 213 2
318 245 19
318 264 6
318 292 15
318 368 17
318 370 19
318 418 21
318 480 14
318 531 11
318 621 15
319 1 16
319 8 23
319 17 2
319 136 8
319 154 6
319 174 7
319 181 13
319 215 16
319 331 22
319 365 13
319 456 13
319 493 11
319 531 19
319 570 7
319 611 9
319 612 14
319 672 11
320 95 20
320 159 10
320 164 4
320 170 8
320 206 11
320 288 16
320 377 13
320 616 20
321 8 3
321 55 8
321 58 17
321 111 16
321 153 13
321 294 8
321 302 2
321 328 6
321 368 3
321 383 10
321 472 11
321 496 9
321 568 22
321 649 20
321 687 8
321 688 6
322 43 10
322 143 12
322 157 18
322 197 16
322 282 14
322 311 8
322 406 20
322 534 10
322 636 18
322 649 23
323 21 18
323 151 5
323 242 16
323 393 7
323 415 18
324 47 18
324 68 9
324 120 11
324 291 5
324 292 21
324 375 12
324 423 6
324 461 3
324 490 14
324 622 9
325 19 7
325 29 17
325 55 8
325 74 4
325 157 18
325 160 7
325 163 13
325 194 6
325 200 1
325 220 22
325 224 19
325 324 8
325 339 18
325 500 22
325 588 19
325 639 12
325 687 10
326 3 18
326 7 21
326 55 17
326 103 12
326 104 15
326 114 19
326 122 17
326 184 13
326 306 10
326 356 5
326 412 19
326 457 6
326 470 13
326 623 21
326 649 12
326 679 23
326 687 5
327 9 9
327 52 17
327 62 5
327 82 15
327 128 22
327 183 5
327 286 7
327 300 11
327 378 7
327 502 19
327 511 9
327 603 19
327 634 7
328 42 19
328 90 13
328 176 4
328 195 6
328 227 2
328 298 12
328 304 18
328 308 12
328 362 2
328 392 4
328 471 16
328 483 14
328 486 3
328 541 22
328 571 11
328 600 14
328 626 21
329 24 10
329 50 17
329 58 14
329 93 14
329 141 8
329 216 6
329 338 13
329 342 15
329 343 10
329 368 13
329 376 4
329 385 19
329 393 8
329 400 10
329 580 8
329 620 15
329 677 7
330 46 7
330 59 16
330 64 18
330 118 1
330 124 21
330 197 13
330 221 21
330 235 13
330 313 20
330 326 23
330 351 6
330 439 2
330 460 7
330 501 20
330 518 11
331 34 17
331 49 5
331 54 18
331 178 2
331 183 10
331 193 1
331 214 10
331 237 20
331 262 13
331 300 7
331 367 9
331 369 15
331 400 16
331 412 10
331 645 6
332 6 16
332 12 16
332 25 15
332 45 4
332 60 10
332 113 12
332 130 17
332 138 1
332 201 18
332 291 7
332 398 17
332 441 23
332 500 8
333 23 23
333 141 20
333 155 18
333 181 17
333 222 18
333 266 7
333 285 12
333 308 4
333 310 7
333 348 15
333 387 17
333 420 20
333 429 21
333 470 19
333 480 11
333 528 7
333 537 5
333 639 16
334 1 22
334 31 14
334 36 7
334 63 19
334 99 17
334 101 18
334 140 6
334 146 17
334 323 6
334 394 13
334 405 10
334 432 6
334 498 20
334 615 4
334 649 19
335 46 9
335 86 14
335 139 13
335 298 15
335 422 19
335 460 10
335 472 21
335 572 10
335 593 4
335 654 11
335 673 1
336 80 16
336 95 15
336 107 7
336 140 21
336 164 7
336 183 22
336 249 5
336 250 7
336 282 17
336 322 22
336 361 18
336 406 23
336 526 9
336 567 1
336 575 6
336 647 19
336 651 23
337 18 2
337 82 16
337 114 12
337 213 4
337 239 6
337 259 1
337 349 18
337 384 18
337 438 4
337 447 10
337 461 4
337 507 7
337 547 20
337 615 21
338 130 17
338 195 6
338 274 21
338 323 14
338 459 12
338 463 13
338 510 18
338 621 13
339 31 23
339 89 10
339 94 1
339 122 16
339 471 19
339 545 18
339 547 21
339 552 8
339 667 17
339 668 17
340 16 23
340 85 5
340 136 20
340 240 22
340 246 22
340 319 15
340 382 16
340 417 3
340 425 18
340 449 13
340 557 3
340 624 8
340 651 4
340 667 19
340 677 13
341 25 1
341 43 3
341 109 19
341 150 13
341 200 21
341 202 8
341 228 6
341 229 7
341 232 2
341 273 22
341 360 2
341 669 20
342 35 19
342 44 3
342 247 13
342 277 12
342 355 2
342 559 12
342 629 9
342 641 17
342 658 10
343 48 17
343 59 3
343 80 6
343 162 5
343 264 15
343 304 9
343 326 12
343 416 18
343 427 4
343 435 2
343 439 12
343 445 7
343 477 20
343 482 18
343 537 21
343 564 21
343 577 1
343 590 21
