356 3252
257 22 9
257 28 8
257 64 17
257 110 17
257 159 23
257 208 9
257 226 11
257 334 2
257 356 20
258 43 11
258 94 6
258 138 15
258 180 1
258 215 12
258 298 7
258 334 9
258 335 5
258 341 10
259 11 13
259 20 4
259 63 22
259 73 6
259 188 2
259 267 11
259 315 9
260 45 7
260 97 5
260 101 14
260 248 4
261 11 6
261 34 8
261 87 13
261 144 13
261 160 1
261 161 23
261 166 13
261 197 9
261 305 5
261 314 8
261 351 22
262 7 15
262 20 7
262 36 13
262 101 9
262 123 12
262 130 20
262 176 17
262 216 17
262 222 6
262 224 6
262 299 20
262 329 22
262 344 5
262 356 15
263 21 9
263 36 13
263 44 15
263 82 8
263 84 20
263 137 19
263 175 13
263 296 21
263 324 2
264 20 19
264 23 22
264 57 18
264 78 2
264 170 1
264 356 22
265 63 3
265 71 23
265 77 7
265 183 9
265 204 6
265 249 15
265 259 21
265 266 2
265 289 2
265 305 8
265 306 2
265 340 1
265 344 21
265 348 17
266 28 22
266 31 13
266 43 2
266 180 11
266 249 4
266 265 3
266 308 2
266 341 16
266 353 15
267 32 22
267 122 17
267 133 5
267 145 14
267 172 6
267 188 6
267 263 9
267 326 4
268 48 9
268 66 8
268 126 5
268 152 11
268 173 7
268 180 19
268 194 2
268 221 3
268 257 15
269 7 9
269 27 4
269 78 9
269 106 7
269 196 20
269 313 8
269 323 13
269 340 15
270 111 18
270 113 10
270 178 18
270 224 13
270 251 3
270 332 3
271 31 6
271 36 13
271 45 7
271 130 19
271 145 18
271 159 13
271 179 4
271 186 16
271 228 15
271 239 5
271 326 20
272 1 2
272 6 12
272 14 9
272 21 4
272 40 14
272 222 17
272 285 6
272 296 11
272 322 3
272 336 12
273 78 7
273 121 10
273 161 18
273 198 21
273 211 21
273 290 5
273 331 9
274 38 11
274 41 1
274 74 12
274 99 16
274 126 7
274 131 18
274 190 5
274 207 19
274 223 1
274 287 9
274 333 5
275 40 9
275 109 7
275 111 1
275 142 11
275 148 18
275 180 3
275 208 8
275 232 2
275 236 20
275 315 13
276 48 12
276 62 16
276 63 19
276 68 12
276 136 2
276 137 7
276 167 4
276 169 16
276 202 11
276 218 12
276 232 3
276 296 5
276 298 17
276 299 12
276 318 6
276 328 12
277 121 17
277 174 1
277 233 6
277 309 19
278 65 5
278 71 15
278 112 19
278 125 22
278 201 19
278 218 8
278 248 1
278 263 3
278 297 9
278 321 14
278 334 9
278 339 15
279 3 23
279 64 4
279 95 20
279 114 1
279 172 11
279 208 23
279 219 11
279 256 15
279 259 6
279 294 7
279 344 14
279 345 22
280 66 19
280 101 19
280 104 4
280 125 6
280 244 19
280 279 10
280 282 18
280 315 17
280 336 1
281 8 13
281 13 15
281 55 13
281 59 20
281 73 9
281 105 15
281 165 23
281 198 17
281 238 23
281 287 14
281 342 16
282 30 21
282 89 10
282 116 11
282 204 2
282 213 4
282 233 21
283 31 16
283 107 3
283 155 4
283 163 6
283 174 18
283 230 16
283 242 18
283 301 22
283 302 15
283 337 13
284 100 2
284 180 9
284 219 23
284 230 19
284 293 16
284 305 14
284 308 8
284 324 12
284 328 17
284 333 22
284 340 5
284 355 4
285 1 15
285 32 18
285 50 19
285 84 12
285 85 22
285 94 23
285 104 13
285 119 19
285 125 14
285 174 23
285 177 21
285 238 12
285 243 5
285 257 15
285 292 4
285 302 23
285 313 7
285 330 13
286 101 6
286 121 8
286 168 15
286 262 6
286 299 3
286 310 7
286 319 13
287 13 10
287 18 13
287 23 23
287 32 2
287 74 17
287 102 3
287 113 17
287 117 6
287 193 22
287 233 22
287 296 21
287 346 15
288 1 6
288 86 10
288 96 6
288 115 5
288 117 7
288 161 17
288 172 3
288 198 15
289 59 14
289 94 19
289 101 22
289 132 20
289 149 19
289 164 23
289 222 12
289 238 1
289 276 20
290 41 12
290 48 7
290 56 6
290 66 18
290 193 7
290 202 2
290 224 12
290 257 3
290 287 12
290 309 11
291 149 1
291 156 4
291 192 2
291 203 10
291 234 9
291 252 11
291 338 9
292 31 13
292 67 11
292 272 2
292 275 16
292 299 2
293 46 9
293 71 5
293 85 17
293 145 6
293 181 23
293 209 17
293 246 11
293 282 17
293 331 13
294 44 22
294 68 18
294 83 12
294 96 17
294 113 1
294 227 7
294 229 22
294 232 3
294 247 18
294 268 3
294 353 21
295 139 22
295 185 4
295 205 1
295 335 1
296 25 8
296 59 9
296 99 14
296 112 18
296 118 4
296 127 23
296 151 13
296 158 12
296 182 21
296 254 7
296 281 11
296 313 21
296 323 17
297 49 21
297 64 14
297 84 23
297 117 14
297 202 2
297 229 5
297 230 7
297 246 19
297 249 12
297 270 22
297 329 16
297 332 23
298 4 1
298 12 13
298 65 15
298 124 21
298 219 7
298 276 16
298 311 5
298 321 15
299 7 23
299 12 22
299 32 18
299 37 16
299 60 11
299 65 23
299 121 13
299 180 11
299 217 5
300 97 10
300 159 4
300 184 19
300 185 18
300 248 20
300 295 9
300 303 19
301 25 2
301 65 9
301 79 15
301 98 7
301 181 7
301 235 7
301 252 23
301 283 1
301 297 13
301 318 15
301 348 21
302 2 13
302 8 1
302 42 19
302 89 4
302 135 23
302 272 11
302 355 15
303 66 15
303 139 22
303 287 8
303 307 21
304 203 3
304 206 12
304 233 8
304 240 1
304 325 2
305 82 19
305 109 20
305 133 10
305 153 8
305 189 15
305 205 13
305 208 16
306 56 21
306 59 13
306 69 16
306 100 21
306 144 14
306 152 22
306 199 6
306 253 5
306 264 11
307 4 6
307 26 18
307 104 8
307 156 22
307 165 5
307 226 16
307 256 7
307 260 20
307 262 1
307 275 4
307 277 23
307 288 6
307 351 5
308 20 23
308 39 7
308 148 17
308 155 13
308 176 11
308 213 2
308 223 5
308 265 23
308 302 11
308 330 19
309 12 12
309 58 4
309 63 10
309 83 19
309 96 19
309 222 9
309 233 1
309 256 7
309 293 14
309 329 18
309 347 8
310 5 6
310 15 16
310 38 1
310 62 12
310 76 13
310 89 18
310 106 16
310 126 12
310 172 23
310 185 14
310 249 5
310 250 1
310 261 8
310 268 17
311 96 11
311 218 3
311 231 15
311 234 4
311 260 13
311 275 11
311 288 15
311 356 10
312 26 14
312 95 11
312 105 6
312 137 23
312 143 5
312 181 12
312 216 7
312 224 16
312 246 13
312 259 13
312 315 8
312 317 13
313 30 1
313 41 14
313 59 1
313 73 10
313 82 2
313 128 18
313 143 1
313 154 6
313 231 18
313 262 2
313 345 17
313 350 22
314 16 4
314 41 8
314 55 2
314 86 16
314 105 12
314 118 10
314 122 20
314 146 20
314 181 14
314 196 2
314 205 19
314 219 12
314 317 7
314 353 2
315 16 21
315 91 19
315 166 8
315 218 6
315 268 3
316 15 3
316 154 19
316 159 3
316 236 12
316 296 15
316 340 20
317 6 6
317 39 14
317 92 8
317 151 7
317 247 1
317 279 6
317 283 4
317 300 3
317 314 1
318 32 14
318 49 14
318 75 5
318 97 10
318 98 10
318 249 12
318 275 11
319 12 22
319 36 1
319 74 11
319 94 18
319 155 21
319 228 6
319 241 2
319 258 20
319 309 8
319 318 4
320 60 10
320 61 5
320 110 10
320 118 18
320 170 1
320 283 9
321 35 8
321 36 9
321 38 10
321 73 3
321 96 8
321 232 13
322 106 5
322 187 3
322 246 20
322 278 18
322 337 7
323 64 6
323 103 22
323 139 18
323 232 10
323 253 14
323 256 12
323 348 20
323 356 8
324 13 10
324 22 3
324 142 4
324 161 23
324 232 4
325 11 1
325 52 3
325 81 8
325 106 4
325 107 20
325 119 9
325 159 13
325 177 22
325 180 11
325 220 22
325 276 1
325 303 18
325 328 5
326 23 5
326 42 20
326 84 2
326 106 16
326 118 20
326 164 7
326 200 14
326 241 9
326 249 17
326 304 22
326 319 20
326 333 7
326 350 23
326 355 23
327 23 9
327 87 3
327 107 23
327 118 7
327 140 21
327 233 2
327 285 8
327 309 1
327 317 16
327 355 10
328 14 13
328 67 14
328 91 20
328 162 5
328 213 14
328 226 9
328 234 10
328 331 18
328 339 22
329 3 11
329 44 10
329 48 19
329 170 11
329 227 18
329 232 21
329 253 21
329 311 10
330 7 17
330 32 5
330 61 9
330 73 17
330 114 7
330 148 6
330 151 10
330 154 7
330 162 3
330 177 5
330 184 15
330 213 3
330 257 20
330 292 1
330 348 10
331 82 10
331 93 21
331 95 14
331 102 23
331 147 23
331 237 23
331 245 11
331 329 21
332 17 4
332 26 15
332 52 10
332 97 9
332 103 3
332 210 7
332 221 6
332 242 12
332 261 1
332 280 4
332 312 20
332 319 11
333 162 11
333 195 2
333 204 20
333 220 17
333 257 21
333 279 1
333 335 8
333 340 18
333 347 15
334 42 3
334 84 4
334 104 1
334 116 23
334 164 17
334 264 18
334 287 22
334 341 11
334 350 5
335 2 13
335 18 8
335 41 13
335 56 23
335 57 16
335 140 15
335 192 23
335 193 16
335 196 3
335 258 17
335 273 19
335 280 17
335 322 4
335 336 23
336 20 12
336 142 17
336 154 11
336 280 10
336 295 18
337 29 12
337 107 4
337 145 9
337 152 14
337 258 7
337 264 3
337 320 13
338 6 17
338 80 20
338 110 5
338 184 21
338 185 19
338 215 18
338 306 6
338 318 8
338 351 11
339 16 15
339 31 23
339 83 10
339 93 7
339 135 19
339 174 4
339 199 3
339 208 12
339 236 1
339 244 19
339 253 1
339 304 18
339 315 6
340 61 4
340 79 6
340 111 18
340 156 1
340 303 8
341 6 8
341 18 1
341 40 10
341 121 15
341 140 17
341 151 1
341 244 19
341 252 9
341 352 19
342 1 7
342 17 14
342 115 3
342 198 11
342 204 22
342 226 19
343 24 15
343 35 6
343 94 15
343 99 12
343 153 2
343 156 20
343 347 12
344 81 20
344 91 14
344 114 23
344 132 20
344 136 17
344 212 5
344 256 14
344 258 17
345 31 12
345 87 15
345 109 11
345 124 16
345 231 6
345 261 5
345 277 16
345 286 19
345 300 13
346 10 11
346 121 19
346 137 20
346 139 7
346 272 7
347 76 18
347 98 20
347 103 21
347 154 17
347 170 11
347 173 3
347 253 12
347 345 1
348 11 14
348 53 3
348 65 15
348 117 14
348 157 22
348 163 2
348 195 12
348 220 6
348 231 13
348 238 1
348 279 20
349 34 23
349 42 10
349 145 20
349 146 21
349 232 2
349 335 15
350 22 4
350 24 12
350 40 10
350 60 23
350 84 12
350 113 16
350 124 12
350 130 8
350 141 7
350 158 22
350 176 12
350 181 9
350 260 11
350 265 13
350 303 17
351 8 13
351 45 21
351 95 7
351 99 5
351 105 22
351 142 12
351 167 10
351 180 11
351 190 6
351 205 6
351 221 5
351 224 15
351 252 19
351 270 2
351 280 16
351 347 10
352 3 6
352 87 21
352 88 20
352 91 22
352 123 10
352 139 6
352 183 4
352 194 11
352 275 13
352 350 20
353 11 23
353 30 15
353 41 7
353 49 6
353 58 8
353 90 13
353 186 3
353 188 8
353 223 17
354 92 18
354 93 20
354 171 20
354 243 23
354 313 2
355 16 19
355 31 4
355 51 17
355 75 15
355 126 22
355 128 3
355 148 1
355 155 4
355 191 1
355 253 14
355 254 20
355 322 4
355 332 20
355 334 17
356 60 14
356 218 3
356 270 13
356 281 7
356 326 11
356 338 19
