1213 5257
508 714 21
508 727 9
509 46 9
509 304 22
509 332 13
509 455 6
509 548 7
509 555 16
509 591 21
509 998 19
509 1053 10
509 1095 8
509 1124 13
509 1171 3
510 204 10
510 269 21
510 391 4
510 418 4
510 523 11
510 755 13
510 783 11
510 899 18
510 1130 6
510 1198 6
511 31 21
511 58 19
511 114 22
511 248 23
511 444 5
511 1008 10
511 1044 5
512 129 2
512 263 18
512 379 13
512 614 17
512 641 1
512 688 12
512 719 23
513 11 16
513 133 9
513 136 19
513 207 20
513 471 17
513 954 8
513 1127 16
514 182 3
514 485 22
514 695 19
514 932 1
514 1102 9
514 1167 3
515 267 11
515 545 3
516 33 8
516 61 10
516 570 17
516 892 20
517 575 9
517 1073 17
517 1144 1
518 401 18
518 696 21
519 255 19
520 164 7
520 184 4
520 580 12
520 782 7
521 13 9
521 521 6
521 539 17
521 555 18
521 868 1
521 893 13
521 968 11
521 1037 2
522 128 22
522 422 7
522 837 23
522 841 18
522 938 7
522 1071 8
523 188 14
523 307 12
523 761 4
523 866 15
523 1109 21
523 1116 20
524 991 12
525 180 6
525 254 7
525 604 6
526 224 18
527 266 21
527 494 19
527 523 1
527 898 18
528 37 1
528 57 7
528 95 4
528 597 6
528 790 23
528 969 21
528 1113 23
529 329 6
529 587 2
529 647 1
529 860 5
529 993 2
529 1033 17
529 1066 16
530 820 9
531 57 18
531 443 6
532 448 14
532 900 21
532 924 20
532 1204 11
533 345 12
533 487 2
533 846 11
533 1099 12
534 398 2
534 557 5
534 585 4
534 592 20
534 663 22
534 702 21
534 914 14
535 49 22
535 457 18
535 533 14
535 747 22
535 841 15
536 101 13
536 218 21
536 300 10
536 452 8
536 483 19
536 496 12
536 600 1
536 930 11
536 1005 14
537 84 19
537 200 16
537 392 4
537 397 16
537 567 7
537 604 14
537 732 21
537 944 2
537 1026 18
537 1118 4
538 468 3
539 391 22
540 127 7
540 329 16
540 677 14
540 1035 4
541 61 7
541 908 13
542 201 22
542 1199 20
543 888 5
543 1121 7
544 30 3
544 274 2
544 308 11
544 541 10
544 568 21
544 696 22
544 899 11
544 1191 2
546 335 12
546 388 6
546 586 12
547 669 15
547 1015 15
548 248 18
548 1105 22
549 407 13
549 425 19
549 483 17
549 946 10
549 1137 16
550 320 9
550 690 16
551 893 8
551 1003 23
551 1043 13
551 1086 14
552 22 6
552 86 11
552 673 4
552 861 10
552 1058 12
552 1077 7
553 223 11
553 276 22
553 758 16
553 802 2
554 259 14
554 857 20
554 911 21
554 1055 19
554 1101 2
554 1152 9
555 105 10
555 286 11
555 359 20
555 452 2
555 889 17
555 1091 15
555 1191 12
556 518 3
556 656 7
556 718 21
557 203 18
557 482 9
557 770 14
558 562 7
558 888 16
558 901 19
558 1101 12
559 890 20
559 944 5
559 1198 23
560 466 20
560 512 9
560 628 15
560 664 6
560 954 5
560 1207 5
561 52 3
561 516 2
561 724 23
561 1092 21
562 75 10
562 435 3
562 644 8
562 668 6
562 715 21
562 1211 1
563 289 14
563 660 10
564 420 3
564 536 15
564 1039 7
564 1193 20
565 45 23
566 320 14
566 546 21
566 1075 15
567 245 9
567 267 9
567 705 5
567 914 7
567 979 2
567 1003 1
568 617 9
568 646 16
568 879 1
568 1106 13
569 252 14
569 897 3
570 321 14
570 407 7
570 906 17
570 957 17
570 1048 3
572 139 2
572 588 22
572 606 23
572 1075 2
573 471 7
573 789 9
574 157 22
574 165 15
574 451 9
574 1068 12
575 1148 14
576 226 22
576 409 9
576 541 22
576 560 1
576 1038 17
577 32 21
577 124 1
577 759 12
577 817 15
578 303 10
578 689 4
578 748 15
579 259 22
579 498 17
579 567 11
579 973 7
579 997 17
579 1005 5
580 266 23
580 376 19
580 1196 6
581 141 16
581 331 19
581 376 1
581 584 22
581 829 21
582 18 16
582 387 13
582 467 1
583 618 5
583 1010 20
584 4 16
584 64 7
584 283 12
584 657 17
584 1077 18
584 1196 9
585 98 11
585 462 6
585 688 18
586 9 20
586 26 4
586 430 3
586 759 19
586 788 14
586 879 14
587 516 2
587 568 8
587 597 12
587 797 18
587 802 3
587 934 11
588 868 10
588 1000 15
588 1184 5
589 335 2
589 381 7
589 954 21
589 1005 8
589 1028 7
589 1046 19
589 1097 4
589 1115 22
590 132 19
590 441 10
590 630 9
590 1080 13
591 50 12
591 81 20
591 91 13
591 209 6
591 853 16
591 1101 16
591 1148 9
592 444 5
592 448 23
593 82 16
593 247 6
593 408 7
593 876 4
593 913 18
594 95 4
594 425 14
594 564 4
594 802 12
594 1076 18
595 144 6
595 216 18
595 459 9
595 750 13
595 937 1
596 109 4
596 151 11
596 157 17
596 455 23
596 845 14
596 876 2
596 1013 6
597 270 2
597 301 15
597 686 18
597 783 2
597 970 2
597 978 4
598 199 10
598 1173 6
599 126 4
599 289 19
599 492 6
599 864 4
599 1212 22
600 720 23
600 792 7
601 250 6
601 964 3
602 951 19
602 1101 23
603 1113 2
604 55 13
604 448 9
604 470 9
604 550 8
604 625 6
604 883 13
604 1030 1
605 54 22
605 150 3
605 392 19
605 570 5
605 741 4
605 911 11
606 462 16
606 483 5
606 639 12
606 1038 14
606 1060 8
607 84 11
607 106 11
607 162 20
607 202 16
607 279 14
607 683 18
607 724 15
607 1065 15
608 152 17
608 306 12
608 466 10
608 1003 17
609 12 7
609 509 16
609 1124 19
609 1148 15
610 653 17
610 703 1
610 894 21
610 897 17
612 142 17
612 373 23
612 681 7
612 848 21
613 572 21
613 627 11
614 28 7
614 62 2
614 337 16
614 600 14
614 602 4
614 626 3
615 619 1
615 661 23
615 1146 19
616 243 15
616 299 12
616 340 4
617 868 6
617 1149 5
618 428 9
618 439 9
618 658 15
618 783 16
619 765 18
619 894 4
619 927 1
619 1145 12
620 274 22
620 444 22
620 683 22
620 944 15
620 981 15
621 530 5
621 637 6
621 898 12
622 83 15
622 560 12
622 787 8
623 144 7
623 745 3
623 989 5
623 1108 10
623 1125 3
623 1173 21
624 432 22
624 527 11
624 562 9
624 670 19
624 853 10
624 1129 8
625 138 5
625 165 18
625 450 16
625 555 14
625 630 7
625 660 20
625 931 8
626 24 18
626 390 18
626 847 23
627 343 16
627 386 9
627 785 15
628 551 21
628 678 14
628 752 3
628 1002 6
629 148 19
629 184 4
629 423 13
629 679 21
629 688 8
630 158 16
630 469 18
630 644 6
630 797 8
630 811 22
630 971 8
630 1015 3
631 611 9
631 678 9
631 746 1
631 836 20
631 1150 2
632 527 14
632 840 3
632 998 21
633 333 16
633 555 20
633 921 15
633 1098 15
634 332 7
634 435 17
634 484 6
634 745 21
634 764 7
634 877 3
634 890 3
635 79 2
635 291 6
635 338 9
635 475 17
635 610 14
636 550 18
636 636 5
636 687 13
636 915 2
636 975 3
637 155 20
637 301 22
637 373 11
637 722 23
637 1040 22
638 223 2
638 543 1
638 580 7
638 747 4
639 246 21
639 462 22
639 601 18
639 752 6
639 897 13
640 320 1
640 483 16
640 800 13
640 929 21
641 50 22
641 998 15
642 399 17
642 478 17
643 72 20
643 626 3
643 790 4
644 24 4
644 51 20
644 288 8
644 1099 16
644 1201 16
644 1205 5
645 259 7
645 375 14
645 389 9
645 444 6
645 602 6
645 939 10
646 330 23
646 411 12
646 859 8
646 1008 14
647 15 4
647 348 2
647 354 19
647 399 17
647 795 19
648 135 11
648 650 6
648 788 10
649 9 3
649 277 14
649 794 3
649 1085 13
649 1128 10
650 350 22
650 542 11
650 793 8
650 942 13
650 1179 12
651 607 17
651 1076 5
652 709 16
652 950 23
652 1096 18
652 1124 2
653 235 22
653 277 17
653 281 5
653 340 21
653 991 6
653 1122 6
653 1189 5
654 222 3
654 235 1
654 476 23
654 1115 19
655 130 19
655 223 4
655 401 18
655 475 22
655 940 23
655 1032 8
655 1094 2
655 1209 13
656 244 12
656 280 17
656 919 23
656 1051 19
656 1104 6
657 119 11
657 320 12
657 376 10
657 508 21
657 655 6
657 941 21
657 1189 16
657 1204 21
658 7 15
658 451 14
658 792 13
658 888 14
658 966 20
658 1171 17
659 224 16
660 289 20
660 487 17
660 520 6
660 541 16
660 897 14
661 137 17
661 216 8
661 917 8
661 1113 19
661 1126 3
662 312 14
662 648 7
662 667 20
662 1027 13
663 539 2
663 885 2
663 1209 17
664 65 7
664 236 6
664 424 8
665 344 12
665 471 3
665 648 23
665 680 4
665 771 11
665 1101 14
666 54 16
666 308 1
666 413 4
666 686 9
666 806 11
667 129 23
667 886 19
667 1081 10
668 128 9
668 520 4
668 541 3
668 573 17
668 774 11
668 882 21
668 907 19
668 970 1
669 250 4
669 594 15
670 89 7
670 480 22
670 650 11
670 902 17
671 184 23
671 576 16
671 604 2
671 951 5
671 1146 12
672 187 18
672 235 8
672 444 23
673 104 2
673 376 23
673 479 17
673 609 5
673 758 9
673 891 21
673 964 5
674 431 21
674 439 7
674 625 13
674 741 1
674 833 10
675 18 6
675 202 11
675 204 1
675 797 19
675 906 11
676 403 5
676 514 4
676 1020 17
677 649 20
677 922 14
678 65 11
678 363 19
678 415 23
678 1050 12
679 712 1
679 850 12
680 563 23
680 625 2
680 831 5
680 1082 2
681 136 2
681 188 15
681 525 6
681 842 4
682 288 13
682 999 10
683 45 1
683 145 13
683 481 23
683 711 19
683 982 16
683 1002 22
684 24 6
684 115 17
684 449 17
684 633 17
684 944 21
684 949 15
685 189 4
685 260 11
685 362 5
685 829 14
686 574 7
687 324 5
687 509 19
687 628 1
687 1056 10
688 280 19
688 370 19
688 645 14
688 1116 14
689 85 14
689 336 22
689 387 19
689 407 17
689 904 11
689 1140 6
690 263 12
690 486 18
690 723 22
690 789 7
690 966 10
691 26 14
691 286 6
691 354 3
691 580 2
691 675 16
691 753 17
691 797 16
691 914 20
691 945 5
692 229 20
692 247 4
692 511 5
692 918 18
692 1182 17
693 28 22
693 128 4
693 169 6
693 583 17
693 688 11
694 85 19
694 344 8
694 410 10
694 511 14
695 378 18
695 548 20
695 648 19
695 720 23
695 735 8
695 1001 11
695 1169 23
695 1198 18
696 327 2
696 530 6
696 587 20
696 769 3
696 920 21
696 985 14
698 371 18
698 641 11
699 70 18
699 1012 8
700 140 15
700 511 16
700 786 3
700 944 8
701 277 14
701 320 23
701 595 13
701 1170 7
702 418 11
702 435 2
702 995 8
703 1205 20
704 459 15
704 792 20
704 932 10
705 958 5
705 1186 19
705 1187 18
706 127 15
706 146 19
706 365 12
706 482 10
706 822 1
707 209 2
707 1123 6
707 1154 15
708 117 15
708 164 17
708 232 3
708 333 3
708 390 2
708 562 11
708 1056 12
708 1059 21
709 209 12
709 579 2
710 7 14
710 290 1
710 671 3
710 693 1
710 1005 19
711 210 4
711 395 20
711 1000 10
711 1154 23
712 265 7
712 440 14
712 509 19
712 889 18
712 945 23
713 176 14
713 437 6
713 552 3
713 891 8
713 1158 1
713 1169 9
714 19 16
714 503 16
714 863 2
714 1172 12
715 133 12
715 215 20
715 375 22
715 570 1
715 880 11
715 1052 4
715 1071 19
715 1093 2
716 105 21
716 534 21
716 553 2
716 1084 16
716 1189 19
717 362 16
717 397 3
717 438 18
717 615 16
717 955 10
717 1172 13
717 1206 10
718 63 3
718 285 20
718 405 9
718 633 6
718 714 21
718 890 9
718 994 14
719 408 8
719 899 18
719 1113 9
721 128 19
721 310 1
721 473 23
721 505 12
721 571 1
721 977 4
722 341 15
722 449 13
722 996 5
722 1120 13
722 1137 5
723 74 1
723 528 5
723 625 23
723 873 10
723 1157 1
723 1200 17
724 16 2
724 328 11
724 776 1
724 971 11
724 1130 13
725 107 14
725 503 19
725 528 12
725 866 12
725 1167 21
726 85 2
726 150 13
726 277 16
726 679 5
726 767 2
726 1025 16
727 13 4
727 114 13
727 187 10
727 916 7
727 947 22
727 1092 22
728 257 6
728 1062 5
729 336 20
729 377 23
729 494 3
729 796 19
729 909 9
729 1175 4
730 345 7
730 547 10
730 598 8
730 717 7
730 766 14
731 62 14
732 729 20
733 146 3
733 349 3
733 612 2
733 685 23
733 873 4
733 1011 14
733 1025 15
734 185 2
734 319 16
734 559 1
734 771 22
734 937 22
735 42 10
735 468 6
735 525 20
735 917 3
735 1159 5
736 254 18
736 267 22
736 332 4
736 386 21
736 877 18
737 696 12
737 767 18
737 901 18
737 1183 21
738 448 2
738 610 1
738 691 5
738 1192 15
739 26 14
739 101 7
739 118 17
739 518 16
739 598 6
739 656 15
739 720 23
740 178 15
740 324 10
740 491 15
740 647 15
740 687 9
740 792 8
741 170 19
741 566 8
741 600 21
741 1188 21
742 112 12
742 175 16
742 349 19
742 382 9
742 508 13
742 872 7
742 877 20
742 1028 1
743 82 18
743 598 11
744 97 2
744 371 18
744 535 15
744 556 10
744 761 9
745 498 15
745 632 21
745 800 18
746 56 20
746 157 6
746 163 17
746 276 11
746 391 15
746 609 3
746 990 20
746 1080 23
747 362 10
747 496 15
747 930 1
748 773 7
749 237 12
749 595 12
749 625 22
749 952 1
749 1098 14
750 205 5
750 730 2
750 1036 10
750 1060 5
751 1056 19
751 1061 14
751 1200 23
752 189 8
752 650 22
752 686 10
752 704 10
752 822 13
753 223 1
753 334 4
753 581 4
753 1203 6
754 331 14
754 402 8
754 466 20
754 857 16
754 1026 4
754 1158 14
755 242 2
755 572 12
755 667 14
755 849 3
755 1018 17
756 308 20
756 661 1
756 730 12
756 819 4
756 840 23
756 1032 7
757 327 8
757 621 21
757 726 19
757 832 21
757 916 21
757 922 3
757 958 14
758 195 1
758 511 12
758 623 20
758 986 1
758 1100 9
759 636 23
759 863 23
759 993 17
759 1109 2
760 253 13
760 486 9
761 8 22
761 480 3
761 481 5
761 586 11
761 662 11
761 723 7
761 931 4
762 4 1
762 28 1
762 136 9
762 238 4
762 755 23
762 918 15
763 90 11
763 912 21
763 918 11
764 196 3
764 306 12
764 749 7
764 867 10
764 896 12
764 1009 13
765 476 6
765 485 6
765 713 21
765 888 23
766 108 5
766 149 14
767 278 1
767 322 17
767 412 17
767 609 22
767 675 14
767 714 15
767 803 3
767 867 1
768 53 21
768 130 1
768 463 18
768 563 15
768 603 9
768 608 15
768 723 15
768 929 1
769 105 20
769 761 6
769 985 5
770 454 16
770 455 17
770 680 11
770 1083 2
771 167 22
771 186 23
771 663 1
771 783 4
771 860 15
771 895 23
772 465 8
772 694 22
772 715 17
772 1209 18
773 99 9
773 192 16
773 261 8
773 698 23
773 732 12
773 814 2
773 951 20
774 64 12
774 309 13
774 422 12
774 689 21
775 396 5
775 568 20
775 783 15
775 1146 1
775 1175 19
775 1202 19
775 1205 10
776 521 6
776 610 6
776 891 11
777 24 4
777 45 23
777 561 11
777 662 1
777 742 14
777 1020 5
778 516 2
778 900 6
778 1169 21
779 351 19
779 432 15
779 757 7
779 919 21
780 74 14
780 129 19
780 242 22
780 664 5
780 749 7
780 809 12
781 204 16
781 817 4
781 1087 10
782 429 6
782 437 18
782 1194 4
783 89 1
783 295 7
783 466 13
783 501 23
783 817 13
783 1030 17
783 1065 3
784 425 6
784 439 4
784 713 3
784 819 19
785 113 8
785 260 21
785 712 18
785 963 23
785 1027 16
786 21 9
787 664 6
787 1000 13
788 113 23
788 394 1
788 536 6
788 825 4
788 1090 8
788 1167 11
789 5 13
789 162 5
789 311 20
789 542 12
790 183 17
790 514 17
790 616 6
790 684 23
791 94 6
791 198 5
791 271 6
792 226 16
792 375 7
792 794 11
792 829 19
793 149 3
793 153 23
793 378 21
795 109 23
795 521 18
795 922 20
795 1154 9
796 36 3
796 242 19
796 467 16
796 512 19
796 566 20
797 17 21
797 116 16
797 212 21
797 384 2
797 491 5
798 718 2
798 1028 21
798 1205 10
799 762 18
800 334 8
800 1028 15
800 1051 12
800 1053 7
801 6 19
801 86 17
801 599 22
801 620 19
801 750 22
801 791 17
801 884 21
801 1127 21
801 1141 8
802 335 14
802 886 9
802 1160 21
803 184 17
803 330 12
803 728 17
804 1001 9
805 146 1
805 689 13
805 1137 23
806 161 17
806 201 10
806 235 1
806 346 21
806 720 5
807 51 21
807 538 8
807 814 17
807 897 22
807 1018 16
808 101 5
808 116 5
808 435 12
808 468 15
808 613 3
808 739 7
808 823 7
808 1039 19
808 1074 22
809 196 5
809 236 21
809 499 6
809 732 7
810 13 18
810 25 22
810 61 18
810 265 5
810 937 7
811 426 13
811 486 17
811 774 23
811 909 6
811 1000 20
811 1180 23
812 454 20
812 468 19
812 753 20
813 164 21
813 200 12
813 225 12
813 1052 14
814 12 10
814 42 16
814 54 19
814 623 18
814 706 18
814 806 2
815 523 2
815 605 8
815 719 17
816 15 23
816 158 5
816 296 17
816 431 6
816 885 16
816 939 15
816 1073 18
817 268 21
817 841 16
818 75 7
818 103 14
818 890 15
819 96 6
819 142 5
819 691 15
819 1043 2
820 467 23
820 549 5
820 863 23
820 1009 5
821 56 17
821 240 7
821 289 8
821 373 9
821 802 2
822 14 19
822 428 21
822 484 3
822 552 14
822 915 5
822 1000 14
822 1125 13
823 79 9
823 115 7
823 228 13
823 304 1
823 318 15
823 328 1
823 840 21
824 451 1
824 702 1
824 941 6
825 658 10
826 290 6
826 412 4
826 958 1
826 979 7
827 518 20
827 563 22
827 690 23
827 1063 1
828 621 9
828 988 6
829 300 2
830 703 12
831 871 7
831 1114 20
831 1132 9
832 614 4
832 651 11
832 856 13
832 909 17
832 971 17
832 1178 15
832 1188 17
833 1047 23
834 43 15
834 52 2
834 222 23
834 262 7
834 462 3
834 511 23
834 945 12
835 491 12
835 571 22
835 718 15
835 773 6
835 965 6
835 977 11
836 42 21
836 61 22
836 88 5
836 106 1
836 161 5
836 719 23
837 590 12
837 748 11
837 951 19
837 1089 14
838 335 8
838 617 23
838 930 20
839 559 18
839 606 11
839 669 11
839 779 11
839 1198 10
840 117 19
840 383 13
840 386 4
840 562 2
840 654 9
840 1213 3
841 40 7
842 229 20
842 434 19
842 987 15
843 53 19
843 233 1
843 951 19
843 963 16
843 1201 16
844 330 23
845 7 16
845 717 20
845 770 16
845 987 21
846 452 2
846 748 6
846 1074 5
846 1211 9
847 82 5
847 197 1
847 687 4
847 783 15
848 806 11
848 1005 8
849 339 19
849 433 7
849 462 14
849 828 22
849 944 8
849 1201 22
850 640 18
850 998 15
850 1024 12
851 8 13
851 114 6
851 851 7
851 1007 7
852 8 19
852 210 17
852 448 23
852 455 18
853 213 3
853 492 13
853 500 5
853 608 18
853 812 8
853 1005 10
853 1210 22
854 586 17
854 1080 14
855 108 23
855 482 14
855 855 23
856 45 4
856 284 15
856 563 12
856 713 10
857 177 6
857 475 10
857 705 12
857 709 4
857 1082 21
857 1166 20
858 43 10
858 297 11
858 300 19
858 946 10
858 1062 11
859 479 14
859 759 3
859 761 4
859 777 3
859 1139 23
860 111 17
860 374 7
860 1041 11
860 1097 18
861 14 16
861 536 9
861 908 11
861 944 6
862 12 2
862 53 18
862 135 22
862 648 6
862 683 10
863 626 10
864 164 15
864 200 9
864 231 13
864 600 20
864 611 6
864 630 11
864 806 16
864 820 15
865 122 15
865 187 12
865 296 2
865 708 19
866 106 19
866 656 21
866 787 23
866 841 21
867 60 14
867 562 10
867 1120 4
868 68 1
868 78 4
868 86 19
868 335 4
868 554 9
868 660 19
869 468 5
869 532 20
869 1197 11
870 158 10
870 377 23
870 530 15
871 12 19
871 301 8
871 898 4
871 1125 15
871 1187 14
872 128 8
872 849 2
873 213 22
873 410 16
873 775 7
874 417 17
874 554 6
874 571 2
874 800 9
874 1054 22
875 167 23
875 216 22
875 268 8
875 387 3
875 465 17
875 648 5
875 678 16
875 1181 20
876 168 7
877 78 5
877 259 1
877 517 4
877 518 15
877 962 5
877 1031 20
877 1132 6
878 770 17
878 828 5
878 879 4
879 444 2
880 195 12
880 547 5
881 772 3
881 949 4
881 1016 21
882 336 9
882 440 21
882 504 20
882 661 11
882 738 6
882 762 18
883 15 4
883 17 4
883 230 2
883 267 23
883 680 14
883 771 23
883 952 15
884 12 10
884 263 1
884 887 19
884 919 11
885 174 4
885 197 5
885 420 9
885 880 17
885 963 4
885 1049 2
885 1113 15
886 102 7
886 677 3
886 818 3
886 1084 6
887 333 23
887 373 1
887 769 20
888 1083 8
888 1143 21
889 152 16
889 229 12
889 650 20
889 847 10
889 958 15
889 962 17
890 178 5
890 182 9
890 706 8
890 1006 4
890 1043 23
891 1 17
891 204 4
891 506 13
891 604 21
891 869 1
892 706 11
892 860 6
892 887 18
893 74 14
893 576 1
893 796 9
893 802 15
893 924 4
894 7 6
894 1146 20
895 101 20
895 167 6
895 313 16
895 778 4
895 904 20
896 121 8
896 1115 10
896 1178 16
897 530 17
897 1157 18
898 108 9
898 740 15
898 852 3
898 1046 16
899 266 18
899 337 20
899 685 4
899 1140 16
900 390 9
900 1021 1
900 1082 10
901 260 19
901 704 1
901 876 21
902 106 3
902 123 1
902 244 7
902 254 17
902 282 21
902 553 6
902 918 13
902 1105 17
903 85 5
903 179 22
903 313 15
903 1048 1
904 107 6
904 672 18
904 952 10
906 67 16
906 641 12
906 1187 12
907 41 7
907 80 9
907 328 22
907 334 19
907 1083 5
907 1156 2
908 15 5
908 225 7
908 720 19
908 771 14
908 1206 19
909 514 19
909 956 12
909 962 21
909 1010 14
909 1049 12
909 1131 9
910 42 5
910 121 11
910 375 21
910 674 22
910 722 15
910 760 14
911 142 7
911 149 9
911 581 13
911 690 1
911 699 12
911 1175 23
912 107 6
912 468 23
912 816 23
912 971 14
913 68 21
913 341 18
914 467 18
914 510 22
914 520 16
914 848 1
915 282 18
915 304 7
915 531 13
915 1181 7
916 288 18
917 241 11
917 790 20
917 824 23
917 880 19
917 1102 19
917 1185 10
918 483 10
918 742 17
918 776 1
918 963 23
918 1030 17
919 13 3
919 582 7
919 649 11
919 868 14
919 993 6
919 1034 16
919 1171 13
920 56 5
920 249 7
920 267 5
920 386 17
920 565 18
920 593 20
920 693 9
920 991 13
921 403 14
922 306 15
922 454 2
923 60 15
923 77 3
923 232 6
923 489 5
923 869 19
924 468 1
924 723 23
924 738 5
925 368 5
925 385 10
925 1061 22
926 94 21
926 996 3
926 1023 1
926 1113 4
927 185 7
927 582 8
927 1082 3
928 224 23
928 879 15
928 1170 8
929 39 23
929 371 19
929 501 1
929 930 17
929 1067 15
930 21 3
930 98 6
930 269 23
930 385 18
930 441 2
930 480 14
930 585 14
930 835 7
930 857 12
931 279 10
931 302 8
931 309 12
931 397 8
931 428 6
931 536 21
931 827 7
931 1004 20
931 1122 18
931 1175 1
932 237 1
932 502 1
932 758 3
932 799 20
932 1185 23
933 273 17
933 897 4
933 1014 16
934 381 6
934 697 21
934 789 10
934 1186 14
935 398 1
936 447 9
936 619 13
936 792 12
937 346 10
937 757 20
938 256 19
938 518 17
938 674 9
938 779 5
938 916 18
938 1052 14
938 1194 7
939 17 23
939 748 11
940 264 13
940 679 13
941 261 22
941 279 7
941 299 13
941 696 23
941 1178 9
942 231 10
942 785 16
943 393 19
943 909 7
943 922 9
943 1063 18
943 1103 5
944 19 18
944 1158 9
945 654 22
945 981 20
945 1089 21
946 27 10
946 58 7
946 293 12
946 336 22
946 573 23
946 918 14
946 1098 21
947 70 11
947 74 4
947 75 4
947 619 4
947 741 14
947 845 10
948 32 16
948 458 13
948 546 10
948 689 6
949 41 6
949 396 13
949 551 9
949 697 21
949 1155 8
950 46 9
950 392 23
950 862 3
950 916 7
950 1204 11
951 69 5
951 197 5
951 304 8
951 377 2
951 463 8
951 699 14
951 802 7
951 856 7
952 426 7
952 567 20
952 618 4
952 865 17
952 910 23
952 1050 1
953 167 20
953 504 8
954 158 10
954 477 12
954 817 14
954 1050 19
955 30 11
955 52 19
955 173 8
955 351 13
955 562 10
955 975 10
955 994 22
956 437 10
956 636 6
956 883 5
956 988 20
957 61 10
957 126 4
957 385 21
957 387 5
957 501 11
957 1011 11
957 1105 12
958 365 11
958 616 17
958 850 8
958 981 8
959 111 4
959 260 2
959 320 8
959 657 23
960 220 9
960 720 11
960 741 6
961 34 22
961 505 7
961 715 16
961 725 17
962 165 8
962 396 6
962 719 20
962 729 17
963 105 21
963 258 6
963 322 22
963 723 19
963 1130 20
964 746 8
964 809 22
964 1196 17
965 1 13
965 1061 4
966 639 22
966 657 1
966 835 8
966 885 9
967 291 2
967 408 16
967 1100 13
968 235 3
968 650 17
968 1054 6
968 1111 5
969 82 5
969 359 11
969 416 3
969 815 11
969 1052 21
969 1125 13
970 53 18
970 699 3
970 880 10
970 884 6
970 961 17
970 1089 9
970 1152 4
971 189 12
971 712 22
971 937 12
972 204 5
972 359 16
972 988 18
972 1103 8
973 209 8
973 474 12
973 522 15
974 105 16
974 486 13
974 1043 1
974 1092 5
974 1123 10
975 47 18
975 329 5
975 1040 14
975 1094 16
976 6 15
976 148 11
976 692 20
976 1017 12
976 1168 23
977 17 14
977 335 8
977 890 3
978 154 13
978 503 18
978 659 6
978 1178 17
979 26 7
979 292 4
979 691 22
979 1044 11
979 1154 13
980 104 16
980 394 12
980 425 20
980 702 4
980 877 20
980 1065 7
980 1122 10
981 16 15
981 1106 11
982 9 19
982 970 3
982 1084 15
982 1132 4
983 146 18
983 152 1
983 231 14
983 865 14
984 730 6
984 987 7
985 370 21
985 653 14
985 758 4
985 850 11
985 864 8
985 933 9
986 72 21
986 680 8
987 98 6
987 1087 19
988 69 12
988 199 13
989 229 5
989 386 23
989 671 3
989 710 2
989 740 14
989 741 9
989 855 11
989 1066 5
989 1125 14
989 1191 1
990 195 7
990 273 22
990 672 21
990 771 1
991 244 22
991 447 11
991 525 8
991 607 5
991 627 11
991 719 5
991 922 12
991 1047 8
992 443 9
992 631 13
992 892 10
992 1084 6
993 1174 15
994 437 16
994 610 18
994 1197 3
995 789 22
995 1173 22
996 59 20
996 159 1
996 173 23
996 414 10
996 782 10
997 32 5
997 554 8
997 707 23
997 832 22
997 947 14
998 181 21
998 282 19
998 351 8
998 471 14
998 508 23
999 709 9
999 752 12
999 817 10
999 1035 7
1000 308 17
1000 495 18
1000 552 16
1000 698 6
1000 772 4
1001 262 15
1001 267 14
1001 439 13
1001 706 10
1001 827 17
1001 945 11
1001 1107 8
1002 172 7
1002 325 6
1002 562 2
1003 7 16
1003 38 9
1003 289 23
1003 344 17
1003 428 8
1003 758 21
1003 770 1
1004 551 22
1004 926 16
1004 971 8
1005 460 6
1005 771 15
1006 358 10
1006 579 17
1006 835 18
1007 87 16
1007 190 10
1007 273 6
1007 628 8
1007 834 10
1007 942 4
1007 979 17
1007 1017 23
1007 1021 10
1008 136 3
1008 153 16
1008 352 15
1008 627 4
1008 649 22
1008 653 20
1008 783 5
1008 1074 8
1009 63 5
1009 260 21
1010 293 1
1010 313 6
1010 847 18
1010 959 1
1011 139 21
1011 445 10
1011 556 2
1011 735 4
1012 278 18
1012 404 5
1012 843 20
1013 333 7
1013 1036 21
1013 1102 7
1014 237 6
1014 287 22
1014 313 10
1014 444 9
1014 472 15
1014 485 9
1014 898 19
1014 902 17
1015 95 19
1015 212 4
1015 284 15
1015 392 17
1015 691 23
1015 814 13
1015 939 19
1015 1122 21
1016 473 11
1016 752 13
1018 478 20
1018 502 5
1018 922 8
1019 97 17
1019 802 9
1019 808 3
1019 886 20
1019 1063 20
1020 805 8
1021 201 17
1021 414 3
1022 58 5
1022 814 17
1022 960 9
1022 1071 20
1023 31 3
1023 109 11
1023 409 12
1023 425 5
1023 1136 23
1024 258 22
1024 332 23
1025 398 3
1025 434 7
1025 638 11
1026 1044 19
1026 1147 20
1027 142 23
1027 389 10
1027 639 7
1027 707 12
1027 776 6
1027 824 5
1027 1017 13
1028 847 23
1028 855 13
1028 886 16
1029 15 19
1029 417 4
1029 932 17
1029 1030 6
1030 553 23
1030 658 15
1030 665 16
1031 1006 2
1031 1112 11
1032 219 12
1032 234 13
1032 617 16
1032 713 17
1032 868 6
1033 459 9
1033 1157 10
1034 11 9
1034 214 15
1034 268 20
1034 1007 21
1034 1102 11
1034 1209 19
1035 41 8
1035 777 17
1035 859 2
1036 603 13
1036 919 16
