157 3850
96 49 20
96 67 12
96 70 3
96 75 10
96 91 19
96 95 5
96 98 9
96 114 9
96 126 18
96 139 17
96 146 1
96 148 2
96 152 22
97 4 1
97 9 3
97 12 8
97 19 1
97 21 21
97 23 14
97 29 17
97 42 16
97 44 10
97 60 7
97 61 21
97 69 22
97 78 22
97 81 23
97 84 4
97 87 23
97 92 18
97 101 19
97 113 13
97 115 6
97 118 15
97 119 22
97 123 18
97 126 19
97 135 2
97 138 20
97 144 7
97 145 18
97 149 14
98 7 8
98 10 10
98 12 15
98 22 4
98 28 18
98 50 9
98 51 2
98 66 8
98 78 20
98 85 11
98 86 17
98 88 3
98 109 2
98 119 15
98 121 1
98 135 1
98 136 13
98 143 18
98 149 18
98 155 2
98 156 1
99 1 17
99 5 16
99 7 23
99 11 6
99 17 11
99 27 1
99 31 2
99 40 11
99 41 18
99 57 16
99 64 12
99 66 4
99 67 1
99 71 9
99 75 15
99 95 3
99 107 4
99 108 17
99 135 22
99 137 14
99 139 10
99 140 19
99 142 16
99 152 19
99 153 13
99 157 10
100 11 2
100 15 1
100 17 22
100 19 3
100 23 2
100 27 9
100 32 18
100 66 1
100 74 14
100 77 22
100 92 18
100 96 16
100 101 3
100 111 6
100 112 2
100 115 14
100 116 3
100 117 19
100 129 22
100 134 18
100 137 15
100 142 3
100 144 11
100 145 8
101 6 10
101 19 14
101 25 3
101 28 2
101 31 3
101 38 9
101 40 6
101 42 4
101 50 4
101 55 4
101 59 6
101 61 5
101 62 12
101 65 17
101 72 22
101 74 3
101 77 9
101 83 16
101 100 12
101 101 11
101 102 15
101 107 7
101 133 1
101 135 17
101 140 19
101 148 17
101 151 5
101 156 10
102 8 19
102 9 9
102 18 11
102 25 5
102 28 23
102 30 7
102 40 1
102 43 19
102 46 16
102 47 23
102 55 17
102 86 19
102 124 3
102 143 22
102 153 17
103 18 8
103 19 10
103 20 15
103 22 4
103 40 18
103 55 1
103 58 9
103 69 23
103 73 9
103 75 15
103 79 17
103 80 2
103 99 10
103 104 10
103 110 1
103 120 14
103 121 22
103 132 9
103 146 1
103 151 21
103 157 8
104 14 8
104 19 21
104 26 21
104 28 17
104 34 20
104 35 14
104 36 6
104 41 16
104 44 6
104 47 22
104 56 17
104 58 15
104 61 7
104 62 21
104 70 4
104 88 1
104 99 23
104 105 20
104 108 9
104 118 15
104 119 13
104 127 4
104 128 18
104 132 23
104 133 4
104 146 2
104 147 21
104 150 13
104 155 20
104 157 18
105 14 14
105 15 21
105 18 9
105 22 11
105 28 14
105 37 22
105 49 18
105 51 19
105 68 8
105 71 1
105 75 11
105 81 2
105 85 9
105 94 11
105 96 16
105 103 6
105 106 11
105 110 15
105 111 2
105 114 19
105 121 23
105 127 15
105 147 16
105 150 12
105 157 14
106 9 20
106 11 7
106 23 5
106 27 3
106 36 3
106 42 17
106 47 16
106 49 23
106 56 2
106 57 21
106 66 7
106 67 1
106 71 15
106 86 19
106 88 2
106 101 9
106 109 23
106 115 3
106 116 18
106 128 10
106 129 12
106 131 23
106 138 20
106 142 4
106 154 2
106 155 9
107 4 20
107 7 16
107 18 2
107 21 8
107 25 23
107 26 15
107 29 15
107 55 4
107 57 17
107 62 11
107 100 20
107 105 3
107 115 5
107 117 16
107 122 23
107 141 5
107 143 10
107 147 9
107 151 18
107 153 11
107 154 17
107 156 17
108 1 8
108 3 11
108 4 4
108 13 19
108 24 5
108 32 17
108 41 22
108 43 6
108 52 3
108 53 13
108 56 15
108 59 21
108 66 20
108 70 8
108 74 12
108 79 5
108 80 5
108 83 5
108 93 10
108 95 19
108 100 7
108 101 8
108 105 11
108 116 1
108 123 12
108 125 14
108 131 3
108 143 6
108 153 18
108 156 19
109 1 23
109 7 2
109 14 1
109 21 20
109 29 21
109 31 5
109 32 13
109 38 13
109 47 4
109 50 9
109 54 2
109 61 12
109 70 6
109 86 16
109 90 19
109 92 11
109 97 14
109 106 23
109 107 9
109 116 17
109 126 18
109 128 10
109 147 1
109 155 22
109 157 10
110 8 13
110 11 6
110 13 12
110 17 12
110 19 1
110 27 1
110 34 5
110 39 2
110 40 1
110 42 1
110 47 16
110 51 22
110 53 8
110 58 6
110 65 2
110 70 16
110 73 1
110 83 13
110 84 16
110 94 10
110 100 2
110 108 3
110 114 1
110 117 2
110 119 12
110 120 17
110 121 13
110 128 21
110 133 12
110 134 6
110 143 1
110 148 18
110 149 11
111 3 6
111 4 6
111 8 11
111 9 6
111 12 5
111 15 7
111 17 1
111 24 5
111 25 22
111 36 22
111 37 6
111 41 21
111 43 1
111 48 16
111 55 22
111 63 7
111 74 8
111 75 2
111 87 9
111 95 4
111 111 2
111 126 4
111 128 15
111 134 13
111 140 10
111 151 6
111 155 18
112 1 9
112 8 23
112 26 12
112 33 14
112 44 5
112 51 11
112 60 18
112 61 5
112 64 15
112 75 1
112 76 5
112 80 14
112 96 23
112 106 3
112 108 19
112 115 14
112 120 20
112 121 11
112 124 12
112 150 21
112 151 18
112 153 14
112 154 23
112 155 16
113 7 9
113 12 3
113 29 1
113 30 15
113 44 6
113 73 7
113 78 9
113 81 9
113 82 23
113 83 14
113 87 22
113 97 5
113 108 2
113 111 16
113 117 9
113 123 16
113 125 17
113 126 7
113 141 6
113 151 10
113 155 9
114 1 2
114 10 23
114 11 23
114 16 6
114 27 6
114 32 20
114 42 18
114 46 13
114 47 19
114 57 10
114 60 15
114 62 15
114 67 10
114 71 7
114 72 20
114 75 16
114 78 9
114 85 22
114 86 10
114 94 23
114 100 20
114 107 14
114 110 18
114 111 7
114 118 16
114 132 10
114 133 17
114 136 22
114 141 16
114 142 3
115 9 1
115 13 11
115 21 19
115 23 23
115 33 16
115 37 1
115 44 19
115 59 10
115 68 7
115 75 14
115 79 19
115 81 22
115 84 5
115 91 23
115 106 22
115 110 19
115 119 9
115 126 7
115 132 11
115 135 18
115 136 23
115 147 8
116 1 2
116 16 17
116 29 8
116 33 17
116 34 21
116 37 1
116 43 9
116 46 13
116 53 20
116 76 4
116 86 17
116 88 15
116 92 3
116 94 3
116 95 10
116 110 16
116 112 13
116 115 10
116 119 23
116 123 2
116 128 8
116 135 22
116 138 1
116 139 6
116 151 11
117 6 10
117 11 7
117 15 21
117 18 21
117 21 23
117 30 22
117 31 23
117 33 11
117 37 6
117 39 10
117 42 8
117 54 23
117 74 19
117 81 14
117 100 19
117 105 16
117 107 1
117 111 5
117 117 12
117 125 3
117 131 14
117 132 4
117 141 15
117 149 23
117 151 21
117 155 11
117 157 2
118 1 19
118 4 5
118 10 1
118 12 6
118 14 8
118 18 1
118 28 3
118 30 6
118 39 18
118 43 19
118 46 5
118 48 5
118 66 1
118 67 14
118 68 6
118 70 18
118 80 3
118 84 13
118 86 13
118 87 18
118 92 13
118 102 17
118 103 7
118 118 15
118 127 1
118 137 4
118 142 1
118 146 18
118 151 1
118 157 5
119 17 13
119 20 19
119 23 9
119 24 13
119 30 1
119 39 17
119 47 8
119 49 21
119 56 16
119 63 2
119 65 10
119 68 20
119 78 23
119 85 10
119 86 4
119 90 5
119 113 21
119 114 7
119 115 11
119 142 11
119 147 1
119 149 23
119 152 21
119 157 1
120 20 8
120 57 22
120 72 5
120 75 8
120 77 10
120 78 5
120 83 12
120 95 22
120 106 18
120 132 15
120 152 5
120 155 12
121 3 2
121 5 12
121 19 3
121 21 17
121 22 7
121 23 12
121 25 7
121 31 6
121 34 16
121 38 10
121 53 4
121 61 13
121 62 16
121 68 14
121 70 23
121 71 11
121 84 7
121 86 15
121 87 5
121 88 15
121 93 13
121 94 3
121 96 16
121 101 16
121 110 8
121 111 22
121 115 14
121 117 19
121 118 13
121 120 12
121 124 7
121 131 8
121 137 1
122 3 10
122 4 1
122 10 1
122 15 15
122 30 1
122 37 7
122 39 7
122 41 10
122 46 4
122 47 20
122 57 20
122 76 12
122 80 13
122 84 1
122 95 18
122 100 4
122 103 5
122 115 9
122 116 10
122 117 8
122 120 19
122 129 19
122 140 9
122 149 17
122 150 9
122 151 21
123 2 6
123 15 15
123 20 4
123 26 13
123 33 15
123 51 7
123 58 7
123 64 15
123 68 16
123 71 1
123 76 15
123 85 22
123 98 10
123 102 13
123 108 12
123 115 23
123 122 1
123 123 19
123 126 23
123 130 18
123 132 16
123 135 22
123 139 21
123 146 20
123 147 23
123 151 16
124 1 15
124 6 2
124 11 3
124 15 18
124 17 22
124 22 8
124 32 9
124 40 19
124 41 14
124 43 17
124 54 20
124 57 14
124 85 8
124 86 12
124 101 14
124 104 17
124 113 4
124 115 17
124 125 6
124 132 10
124 141 17
124 153 23
125 2 5
125 11 10
125 16 11
125 20 20
125 25 2
125 29 8
125 30 10
125 34 18
125 45 17
125 47 2
125 56 13
125 59 19
125 61 19
125 70 5
125 74 20
125 85 4
125 89 18
125 101 4
125 107 20
125 109 14
125 113 11
125 116 21
125 120 19
125 130 1
125 132 8
125 134 16
125 138 12
125 141 7
125 146 2
125 156 22
126 5 6
126 6 23
126 9 2
126 30 17
126 38 14
126 41 4
126 42 18
126 43 23
126 45 15
126 49 6
126 54 1
126 59 5
126 63 1
126 64 19
126 69 9
126 72 15
126 79 16
126 84 3
126 89 18
126 94 6
126 100 10
126 103 6
126 106 4
126 108 22
126 120 23
126 137 11
126 156 15
127 2 5
127 3 12
127 5 10
127 10 3
127 12 17
127 16 10
127 17 5
127 23 10
127 26 23
127 33 2
127 39 22
127 40 22
127 56 16
127 57 4
127 63 17
127 65 20
127 67 21
127 69 6
127 73 23
127 74 12
127 93 22
127 95 19
127 117 1
127 118 4
127 121 23
127 126 23
127 132 1
127 134 21
127 135 16
127 150 6
128 12 6
128 23 21
128 25 17
128 29 10
128 48 23
128 53 10
128 54 19
128 59 21
128 70 14
128 71 12
128 72 22
128 78 12
128 86 10
128 92 15
128 93 9
128 112 20
128 117 5
128 121 6
128 124 3
128 130 21
128 141 18
129 18 18
129 23 17
129 29 18
129 32 15
129 41 10
129 45 11
129 50 16
129 52 7
129 58 3
129 62 15
129 63 7
129 64 23
129 67 8
129 75 16
129 84 17
129 86 11
129 96 11
129 111 14
129 114 18
129 131 22
129 132 7
129 134 23
129 138 2
129 148 15
129 152 8
129 153 22
129 154 13
130 2 14
130 9 18
130 10 11
130 17 2
130 36 12
130 38 21
130 47 13
130 52 20
130 53 7
130 57 23
130 58 6
130 60 13
130 68 2
130 83 20
130 84 13
130 91 19
130 92 21
130 102 5
130 103 12
130 109 9
130 110 9
130 116 19
130 121 20
130 130 1
130 143 19
130 144 20
130 152 20
130 154 10
131 4 4
131 7 12
131 9 23
131 26 11
131 31 6
131 33 4
131 35 12
131 40 11
131 44 1
131 46 18
131 50 1
131 63 7
131 67 17
131 68 7
131 69 13
131 74 13
131 84 20
131 102 3
131 104 8
131 106 18
131 112 1
131 119 13
131 127 20
131 129 4
131 136 2
131 150 16
131 155 21
132 2 21
132 3 12
132 9 17
132 33 1
132 37 10
132 41 22
132 48 17
132 50 20
132 59 21
132 70 20
132 81 3
132 84 2
132 97 20
132 101 14
132 112 3
132 120 3
132 141 8
132 142 9
132 143 16
132 146 20
132 147 5
132 148 12
132 154 21
133 4 16
133 8 6
133 9 4
133 17 12
133 25 9
133 30 5
133 32 5
133 38 1
133 40 19
133 41 10
133 52 17
133 56 14
133 62 19
133 70 10
133 75 7
133 86 10
133 87 7
133 91 4
133 95 6
133 97 9
133 102 23
133 108 19
133 121 11
133 126 20
133 133 20
133 135 13
133 142 6
133 149 10
133 151 11
134 11 11
134 14 7
134 21 4
134 26 16
134 31 4
134 32 15
134 55 19
134 60 3
134 74 13
134 91 19
134 96 21
134 97 23
134 100 6
134 114 5
134 120 12
134 139 15
135 3 12
135 4 15
135 5 22
135 6 15
135 7 20
135 8 7
135 15 8
135 16 10
135 23 11
135 39 4
135 44 6
135 49 23
135 67 3
135 76 16
135 78 10
135 80 13
135 82 16
135 99 7
135 109 23
135 116 20
135 117 22
135 118 18
135 123 16
135 130 11
135 135 7
135 136 7
135 150 4
135 151 12
135 154 12
136 4 10
136 11 4
136 15 23
136 23 1
136 27 19
136 28 8
136 34 15
136 57 19
136 59 9
136 67 1
136 69 23
136 79 7
136 86 23
136 91 22
136 95 9
136 102 15
136 107 2
136 109 22
136 140 2
136 144 9
136 147 15
137 4 15
137 10 1
137 12 9
137 18 7
137 31 5
137 34 15
137 48 13
137 51 3
137 54 3
137 67 18
137 68 12
137 83 23
137 84 17
137 94 12
137 103 12
137 114 18
137 118 3
137 138 7
138 15 4
138 19 3
138 29 6
138 31 10
138 41 3
138 45 21
138 46 18
138 54 11
138 55 17
138 56 10
138 59 6
138 66 19
138 70 1
138 73 20
138 75 19
138 81 3
138 89 20
138 95 17
138 100 17
138 101 4
138 116 19
138 118 14
138 120 21
138 124 7
138 125 7
138 126 9
138 138 19
138 144 19
138 153 20
139 5 21
139 7 19
139 9 23
139 11 18
139 17 19
139 29 3
139 30 14
139 35 10
139 38 21
139 64 18
139 77 3
139 78 1
139 79 1
139 103 21
139 120 19
139 127 14
139 128 10
139 133 15
139 145 5
140 6 4
140 18 3
140 26 8
140 30 22
140 35 10
140 42 22
140 56 6
140 64 16
140 65 1
140 67 18
140 70 5
140 74 21
140 89 9
140 102 18
140 115 20
140 125 3
140 129 7
140 134 23
140 141 10
140 146 16
140 150 14
140 152 5
141 13 13
141 16 8
141 18 22
141 33 4
141 39 20
141 40 12
141 41 8
141 52 12
141 59 16
141 63 11
141 74 14
141 81 17
141 84 3
141 97 23
141 101 10
141 104 2
141 115 9
141 123 10
141 147 19
141 149 8
141 150 7
142 6 22
142 10 2
142 27 21
142 31 18
142 33 8
142 38 14
142 47 5
142 49 17
142 53 21
142 60 3
142 79 23
142 92 22
142 98 1
142 99 4
142 104 19
142 105 12
142 106 11
142 110 1
142 121 22
142 125 15
142 126 8
142 127 9
142 128 11
142 133 1
142 142 18
142 144 13
142 146 3
143 5 5
143 8 2
143 13 10
143 26 5
143 29 23
143 51 5
143 57 2
143 61 18
143 68 6
143 71 9
143 80 16
143 102 23
143 118 23
143 120 18
143 128 16
143 129 22
143 132 12
143 134 19
143 135 11
143 141 17
144 2 23
144 7 5
144 17 15
144 22 8
144 25 6
144 30 1
144 31 19
144 46 6
144 64 18
144 71 2
144 76 2
144 79 16
144 83 3
144 99 6
144 103 21
144 106 20
144 109 10
144 116 16
144 127 8
144 136 16
144 139 19
144 144 23
144 146 9
144 151 18
145 1 11
145 11 1
145 20 16
145 28 22
145 29 14
145 32 20
145 35 15
145 47 7
145 54 1
145 55 1
145 65 9
145 80 6
145 90 1
145 91 4
145 98 5
145 101 12
145 106 5
145 120 1
145 121 5
145 135 1
145 144 6
145 148 19
145 152 20
146 5 15
146 12 11
146 17 4
146 22 1
146 24 6
146 34 20
146 37 9
146 42 18
146 44 1
146 46 4
146 51 10
146 58 22
146 59 11
146 62 1
146 65 8
146 74 17
146 83 1
146 85 8
146 89 2
146 107 1
146 112 2
146 120 22
146 129 22
146 131 7
146 138 20
146 142 22
146 144 11
146 150 15
147 3 21
147 15 23
147 16 11
147 38 13
147 42 5
147 45 9
147 55 13
147 58 10
147 64 22
147 65 16
147 71 4
147 73 23
147 76 19
147 80 8
147 85 21
147 86 6
147 89 2
147 96 22
147 101 16
147 104 19
147 111 6
147 120 12
147 126 19
147 131 1
147 145 10
147 152 12
148 5 8
148 26 1
148 33 4
148 34 12
148 38 15
148 39 2
148 40 12
148 63 2
148 89 8
148 90 16
148 91 4
148 92 14
148 94 19
148 96 3
148 104 6
148 107 17
148 108 19
148 111 18
148 114 18
148 115 10
148 128 17
148 129 19
148 132 9
148 141 4
148 145 14
148 151 8
149 6 15
149 8 4
149 22 9
149 27 1
149 34 9
149 35 10
149 39 18
149 44 12
149 46 21
149 51 9
149 57 7
149 60 9
149 61 5
149 81 14
149 84 18
149 90 8
149 91 5
149 97 8
149 99 4
149 101 4
149 106 1
149 114 16
149 135 16
149 138 12
149 146 3
149 150 3
150 6 7
150 8 11
150 18 6
150 21 14
150 25 12
150 41 20
150 52 17
150 54 20
150 58 15
150 68 19
150 72 6
150 98 9
150 101 8
150 111 21
150 115 18
150 118 8
150 121 6
150 139 22
150 142 22
150 147 18
150 149 23
150 156 20
151 11 2
151 18 21
151 26 17
151 32 19
151 33 13
151 36 9
151 43 7
151 49 9
151 51 12
151 60 13
151 69 13
151 72 11
151 92 20
151 96 2
151 109 8
151 129 14
151 130 21
151 131 16
151 147 3
151 151 21
151 153 1
151 157 10
152 10 18
152 14 12
152 19 12
152 21 17
152 23 4
152 44 10
152 64 5
152 71 21
152 90 23
152 94 6
152 99 18
152 106 10
152 115 1
152 116 1
152 118 19
152 121 1
152 125 10
152 127 1
152 155 7
153 1 22
153 7 11
153 18 4
153 27 23
153 37 12
153 38 11
153 57 15
153 75 4
153 90 13
153 104 6
153 105 22
153 109 17
153 110 23
153 113 10
153 116 5
153 118 10
153 128 8
153 134 8
153 135 15
153 137 5
153 148 7
153 150 20
154 5 16
154 18 16
154 27 15
154 35 16
154 36 5
154 37 9
154 41 19
154 50 22
154 51 16
154 53 12
154 61 4
154 65 19
154 66 5
154 68 15
154 72 6
154 77 13
154 87 13
154 89 12
154 94 18
154 102 11
154 103 5
154 105 11
154 106 14
154 107 9
154 110 21
154 122 21
154 129 16
154 131 12
154 135 19
155 2 16
155 20 2
155 23 11
155 28 3
155 47 10
155 48 4
155 55 7
155 59 19
155 93 16
155 99 23
155 104 11
155 109 21
155 114 3
155 117 23
155 125 3
155 132 11
155 138 22
155 139 15
155 143 17
156 4 10
156 15 4
156 16 21
156 19 15
156 24 14
156 31 6
156 32 17
156 41 11
156 43 3
156 49 10
156 53 16
156 62 22
156 73 19
156 79 18
156 94 9
156 105 21
156 110 21
156 119 6
156 120 5
156 125 16
156 133 16
156 138 21
156 151 20
156 152 13
157 13 17
157 25 19
157 33 15
157 36 4
157 39 11
157 42 1
157 44 15
157 51 21
157 55 21
157 56 12
157 60 6
157 62 11
157 76 17
157 91 22
157 98 16
157 99 14
157 101 2
157 103 8
157 107 6
157 108 21
157 110 19
157 113 8
157 128 18
157 135 17
157 140 8
157 148 16
157 153 3
157 154 23
